##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 9   (Re = 10,595, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.853934050E+00 8.998431563E-01 -4.831564147E-03 1.489681657E-02 4.192139953E-03 1.763752080E-03 1.455834229E-02
 2.847745180E+00 9.040158391E-01 -5.073036533E-03 1.467409264E-02 4.243836738E-03 1.687545097E-03 1.445296220E-02
 2.841556549E+00 9.079573154E-01 -5.312541500E-03 1.446640119E-02 4.294911399E-03 1.611432759E-03 1.435390674E-02
 2.835367680E+00 9.116882086E-01 -5.551109090E-03 1.427246165E-02 4.345592577E-03 1.535269548E-03 1.426075026E-02
 2.829179049E+00 9.152242541E-01 -5.788206123E-03 1.409189589E-02 4.395998549E-03 1.459313091E-03 1.417335495E-02
 2.822990179E+00 9.185816050E-01 -6.023282185E-03 1.392435189E-02 4.446210340E-03 1.383772935E-03 1.409158949E-02
 2.816801548E+00 9.217342734E-01 -6.256686989E-03 1.377246249E-02 4.496315960E-03 1.308760722E-03 1.401666645E-02
 2.810612679E+00 9.247038364E-01 -6.487207953E-03 1.363399532E-02 4.546522163E-03 1.234712079E-03 1.394816022E-02
 2.804423809E+00 9.275321364E-01 -6.716189440E-03 1.350521483E-02 4.596838728E-03 1.161484281E-03 1.388478372E-02
 2.798235178E+00 9.302307367E-01 -6.943445187E-03 1.338509563E-02 4.647243768E-03 1.089083729E-03 1.382615790E-02
 2.792046309E+00 9.327394366E-01 -7.166428491E-03 1.327705104E-02 4.697841592E-03 1.018319512E-03 1.377430279E-02
 2.785857677E+00 9.351148605E-01 -7.388076745E-03 1.317846961E-02 4.748569801E-03 9.485429619E-04 1.372767985E-02
 2.779668808E+00 9.373856783E-01 -7.607968990E-03 1.308794413E-02 4.799398594E-03 8.796362090E-04 1.368551701E-02
 2.773480177E+00 9.395005703E-01 -7.823432796E-03 1.301115472E-02 4.850375466E-03 8.123028674E-04 1.365098543E-02
 2.767291307E+00 9.414937496E-01 -8.037617430E-03 1.294522360E-02 4.901472013E-03 7.457062020E-04 1.362239569E-02
 2.761102676E+00 9.434088469E-01 -8.250801824E-03 1.288595051E-02 4.952691030E-03 6.796515663E-04 1.359745581E-02
 2.754913807E+00 9.451750517E-01 -8.459978737E-03 1.283750404E-02 5.004328210E-03 6.149557303E-04 1.357850712E-02
 2.748725176E+00 9.468693137E-01 -8.669089526E-03 1.279426459E-02 5.056542344E-03 5.503194407E-04 1.356296614E-02
 2.742536306E+00 9.484922290E-01 -8.878548630E-03 1.275612600E-02 5.109384190E-03 4.857583554E-04 1.355080027E-02
 2.736347675E+00 9.499858618E-01 -9.082577191E-03 1.272862963E-02 5.163610447E-03 4.232126230E-04 1.354533155E-02
 2.730158806E+00 9.514368773E-01 -9.286042303E-03 1.270498056E-02 5.218286999E-03 3.609741107E-04 1.354241464E-02
 2.723970175E+00 9.527711868E-01 -9.491655044E-03 1.269298233E-02 5.274139810E-03 2.984811144E-04 1.354759838E-02
 2.717781305E+00 9.540524483E-01 -9.692973457E-03 1.268538553E-02 5.330349784E-03 2.372992749E-04 1.355591789E-02
 2.711592674E+00 9.552474618E-01 -9.888565168E-03 1.268500276E-02 5.387240555E-03 1.782621694E-04 1.356950309E-02
 2.705403805E+00 9.563699961E-01 -1.008746400E-02 1.268914156E-02 5.444672424E-03 1.184203211E-04 1.358758099E-02
 2.699215174E+00 9.574378133E-01 -1.028959360E-02 1.269670390E-02 5.502599292E-03 5.814591350E-05 1.360906474E-02
 2.693026304E+00 9.584242105E-01 -1.048274245E-02 1.270948350E-02 5.561183672E-03 -4.386903356E-07 1.363446470E-02
 2.686837435E+00 9.593762159E-01 -1.067320444E-02 1.272464357E-02 5.620142445E-03 -5.819773287E-05 1.366158202E-02
 2.680648804E+00 9.602369666E-01 -1.086859684E-02 1.274539437E-02 5.678906571E-03 -1.175242360E-04 1.369280275E-02
 2.674459934E+00 9.610596895E-01 -1.106710639E-02 1.276851445E-02 5.737721920E-03 -1.772872492E-04 1.372570358E-02
 2.668271303E+00 9.618201852E-01 -1.125903428E-02 1.279511396E-02 5.795672070E-03 -2.353455347E-04 1.376097742E-02
 2.662082434E+00 9.625238776E-01 -1.144694444E-02 1.282468624E-02 5.853041075E-03 -2.916159865E-04 1.379829645E-02
 2.655893803E+00 9.632086754E-01 -1.163490675E-02 1.285533234E-02 5.910178646E-03 -3.481804451E-04 1.383641735E-02
 2.649704933E+00 9.637818933E-01 -1.182798389E-02 1.289148629E-02 5.966510158E-03 -4.055408062E-04 1.387891918E-02
 2.643516302E+00 9.643546343E-01 -1.202155463E-02 1.292765234E-02 6.022913847E-03 -4.628549505E-04 1.392147504E-02
 2.637327433E+00 9.648681283E-01 -1.220881287E-02 1.296467055E-02 6.078762934E-03 -5.188116338E-04 1.396511029E-02
 2.631138802E+00 9.653332829E-01 -1.239317004E-02 1.300251484E-02 6.134438328E-03 -5.735312006E-04 1.400991064E-02
 2.624949932E+00 9.657987356E-01 -1.257717144E-02 1.304032002E-02 6.190072279E-03 -6.282796385E-04 1.405464392E-02
 2.618761301E+00 9.661829472E-01 -1.276382338E-02 1.308240276E-02 6.244990509E-03 -6.834617816E-04 1.410145219E-02
 2.612572432E+00 9.665387869E-01 -1.295297872E-02 1.312628109E-02 6.299790461E-03 -7.386240759E-04 1.414920297E-02
 2.606383801E+00 9.668949246E-01 -1.314168610E-02 1.317004953E-02 6.354560144E-03 -7.938342169E-04 1.419688947E-02
 2.600194931E+00 9.671790600E-01 -1.332390774E-02 1.321868133E-02 6.409421563E-03 -8.481648983E-04 1.424633525E-02
 2.594006300E+00 9.674330354E-01 -1.350515522E-02 1.326950174E-02 6.464387756E-03 -9.019701392E-04 1.429660525E-02
 2.587817430E+00 9.676870108E-01 -1.368640363E-02 1.332032215E-02 6.519353949E-03 -9.557753801E-04 1.434687432E-02
 2.581628561E+00 9.678995013E-01 -1.386806089E-02 1.337500848E-02 6.574446801E-03 -1.009860658E-03 1.439989638E-02
 2.575439930E+00 9.680578113E-01 -1.405329816E-02 1.343472395E-02 6.629740819E-03 -1.064017415E-03 1.445647236E-02
 2.569251060E+00 9.682160616E-01 -1.423864812E-02 1.349443477E-02 6.685033441E-03 -1.118164277E-03 1.451304648E-02
 2.563062429E+00 9.683744311E-01 -1.442354359E-02 1.355416328E-02 6.740331184E-03 -1.172351185E-03 1.456962805E-02
 2.556873560E+00 9.684517980E-01 -1.460202504E-02 1.362490002E-02 6.796082947E-03 -1.224837149E-03 1.463349722E-02
 2.550684929E+00 9.685232043E-01 -1.478071045E-02 1.369633805E-02 6.851871964E-03 -1.277169096E-03 1.469792333E-02
 2.544496059E+00 9.685945511E-01 -1.495939586E-02 1.376777608E-02 6.907661445E-03 -1.329501159E-03 1.476235036E-02
 2.538307428E+00 9.686488509E-01 -1.513809059E-02 1.384076383E-02 6.963672116E-03 -1.381807844E-03 1.482792944E-02
 2.532118559E+00 9.686282873E-01 -1.532012131E-02 1.392020844E-02 7.020620629E-03 -1.434029546E-03 1.489876304E-02
 2.525929928E+00 9.686077237E-01 -1.550220791E-02 1.399964932E-02 7.077567745E-03 -1.486254507E-03 1.496960036E-02
 2.519741058E+00 9.685871005E-01 -1.568429545E-02 1.407909021E-02 7.134514395E-03 -1.538479351E-03 1.504043862E-02
 2.513552427E+00 9.685515165E-01 -1.586510055E-02 1.415976230E-02 7.191543933E-03 -1.590407104E-03 1.511273440E-02
 2.507363558E+00 9.684581757E-01 -1.604287140E-02 1.424535643E-02 7.248913404E-03 -1.641286304E-03 1.519078761E-02
 2.501174927E+00 9.683648944E-01 -1.622091793E-02 1.433096919E-02 7.306287531E-03 -1.692180638E-03 1.526885014E-02
 2.494986057E+00 9.682716131E-01 -1.639896259E-02 1.441658195E-02 7.363662124E-03 -1.743074972E-03 1.534691360E-02
 2.488797426E+00 9.681778550E-01 -1.657744311E-02 1.450223662E-02 7.421045564E-03 -1.794002717E-03 1.542498916E-02
 2.482608557E+00 9.680127501E-01 -1.675775833E-02 1.459298283E-02 7.478090469E-03 -1.844078186E-03 1.550838258E-02
 2.476419926E+00 9.678479433E-01 -1.693754457E-02 1.468358003E-02 7.535166107E-03 -1.894127112E-03 1.559173129E-02
 2.470231056E+00 9.676830769E-01 -1.711733080E-02 1.477417722E-02 7.592241745E-03 -1.944176038E-03 1.567508094E-02
 2.464042187E+00 9.675181508E-01 -1.729723439E-02 1.486481167E-02 7.649309933E-03 -1.994230086E-03 1.575844362E-02
 2.457853556E+00 9.673136473E-01 -1.747540571E-02 1.495718211E-02 7.707280573E-03 -2.044070512E-03 1.584464870E-02
 2.451664686E+00 9.670829177E-01 -1.764860377E-02 1.504980866E-02 7.766223978E-03 -2.093524672E-03 1.593273878E-02
 2.445476055E+00 9.668521881E-01 -1.782180183E-02 1.514243521E-02 7.825167850E-03 -2.142978599E-03 1.602082886E-02
 2.439287186E+00 9.666214585E-01 -1.799500175E-02 1.523506083E-02 7.884111255E-03 -2.192432759E-03 1.610891894E-02
 2.433098555E+00 9.663892388E-01 -1.816981100E-02 1.532811299E-02 7.942899130E-03 -2.242011717E-03 1.619705558E-02
 2.426909685E+00 9.660923481E-01 -1.834825240E-02 1.542524248E-02 8.003539406E-03 -2.291615587E-03 1.629040390E-02
 2.420721054E+00 9.657927155E-01 -1.852512546E-02 1.552265417E-02 8.064346388E-03 -2.341258805E-03 1.638418250E-02
 2.414532185E+00 9.654930830E-01 -1.870199852E-02 1.562006585E-02 8.125152439E-03 -2.390902257E-03 1.647795923E-02
 2.408343554E+00 9.651930332E-01 -1.887938380E-02 1.571747102E-02 8.185947314E-03 -2.440533601E-03 1.657171175E-02
 2.402154684E+00 9.648820758E-01 -1.905758865E-02 1.581538469E-02 8.246632293E-03 -2.489947714E-03 1.666555926E-02
 2.395966053E+00 9.645028114E-01 -1.923066005E-02 1.591710187E-02 8.306772448E-03 -2.538054017E-03 1.676063426E-02
 2.389777184E+00 9.641246200E-01 -1.940240711E-02 1.601890661E-02 8.366994560E-03 -2.586222487E-03 1.685568690E-02
 2.383588552E+00 9.637467265E-01 -1.957379468E-02 1.612073556E-02 8.427238092E-03 -2.634408185E-03 1.695073396E-02
 2.377399683E+00 9.633678198E-01 -1.974643581E-02 1.622248255E-02 8.487405255E-03 -2.682534745E-03 1.704580151E-02
 2.371211052E+00 9.629799128E-01 -1.992025971E-02 1.632361114E-02 8.547483012E-03 -2.730612643E-03 1.714083739E-02
 2.365022182E+00 9.625419378E-01 -2.009703405E-02 1.642130502E-02 8.607283235E-03 -2.778596012E-03 1.723561250E-02
 2.358833313E+00 9.621043205E-01 -2.027318254E-02 1.651896164E-02 8.667088114E-03 -2.826593118E-03 1.733038202E-02
 2.352644682E+00 9.616673589E-01 -2.044823766E-02 1.661655121E-02 8.726898581E-03 -2.874614904E-03 1.742513664E-02
 2.346455812E+00 9.612292647E-01 -2.062514797E-02 1.671425439E-02 8.786698803E-03 -2.922595246E-03 1.751991361E-02
 2.340267181E+00 9.607887268E-01 -2.080206387E-02 1.681203209E-02 8.846460842E-03 -2.970590256E-03 1.761475950E-02
 2.334078312E+00 9.602649808E-01 -2.097419836E-02 1.691213436E-02 8.904960006E-03 -3.019203199E-03 1.771194302E-02
 2.327889681E+00 9.597412348E-01 -2.114633285E-02 1.701223664E-02 8.963460103E-03 -3.067816142E-03 1.780912466E-02
 2.321700811E+00 9.592178464E-01 -2.131759189E-02 1.711253822E-02 9.021823294E-03 -3.116438631E-03 1.790641993E-02
 2.315512180E+00 9.586940408E-01 -2.148996107E-02 1.721258648E-02 9.080360644E-03 -3.165049013E-03 1.800357178E-02
 2.309323311E+00 9.581702352E-01 -2.166233025E-02 1.731263474E-02 9.138897061E-03 -3.213659395E-03 1.810072549E-02
 2.303134680E+00 9.576013088E-01 -2.183945291E-02 1.742114685E-02 9.197408333E-03 -3.262876999E-03 1.820275187E-02
 2.296945810E+00 9.570215344E-01 -2.201772295E-02 1.753170043E-02 9.255913086E-03 -3.312240820E-03 1.830595545E-02
 2.290757179E+00 9.564415812E-01 -2.219632827E-02 1.764207706E-02 9.314434603E-03 -3.361578332E-03 1.840908825E-02
 2.284568310E+00 9.558616281E-01 -2.237485349E-02 1.775249466E-02 9.372952394E-03 -3.410922131E-03 1.851223782E-02
 2.278379679E+00 9.552817345E-01 -2.255337685E-02 1.786291413E-02 9.431470186E-03 -3.460265929E-03 1.861538738E-02
 2.272190809E+00 9.546538591E-01 -2.272979915E-02 1.797774434E-02 9.490538388E-03 -3.509303788E-03 1.872160099E-02
 2.266002178E+00 9.539796114E-01 -2.290418744E-02 1.809684373E-02 9.550137445E-03 -3.558045952E-03 1.883077435E-02
 2.259813309E+00 9.533049464E-01 -2.307906188E-02 1.821571775E-02 9.609797038E-03 -3.606684040E-03 1.893985085E-02
 2.253624439E+00 9.526298642E-01 -2.325456962E-02 1.833430119E-02 9.669533931E-03 -3.655186854E-03 1.904880069E-02
 2.247435808E+00 9.519554377E-01 -2.342917956E-02 1.845329814E-02 9.729160927E-03 -3.703881521E-03 1.915793121E-02
 2.241246939E+00 9.512729645E-01 -2.360478789E-02 1.857357658E-02 9.788687341E-03 -3.752883989E-03 1.926775090E-02
 2.235058308E+00 9.505516887E-01 -2.378522605E-02 1.870005205E-02 9.847727604E-03 -3.803373082E-03 1.938090660E-02
 2.228869438E+00 9.498305321E-01 -2.396628261E-02 1.882631332E-02 9.906893596E-03 -3.853884526E-03 1.949399710E-02
 2.222680807E+00 9.491096735E-01 -2.414823882E-02 1.895225607E-02 9.966243990E-03 -3.904428333E-03 1.960699446E-02
 2.216491938E+00 9.483886361E-01 -2.432962880E-02 1.907839999E-02 1.002547890E-02 -3.954951651E-03 1.972005144E-02
 2.210303307E+00 9.476673603E-01 -2.451030351E-02 1.920479164E-02 1.008456759E-02 -4.005449358E-03 1.983318105E-02
 2.204114437E+00 9.469184279E-01 -2.469124831E-02 1.933675073E-02 1.014273334E-02 -4.057517741E-03 1.995027810E-02
 2.197925806E+00 9.461634755E-01 -2.487313747E-02 1.946989819E-02 1.020052005E-02 -4.109907430E-03 2.006807923E-02
 2.191736937E+00 9.454082847E-01 -2.505598031E-02 1.960308664E-02 1.025810558E-02 -4.162294324E-03 2.018575743E-02
 2.185548306E+00 9.446530938E-01 -2.523882315E-02 1.973627508E-02 1.031569205E-02 -4.214680754E-03 2.030343749E-02
 2.179359436E+00 9.438981414E-01 -2.542067692E-02 1.986942068E-02 1.037348621E-02 -4.267070908E-03 2.042124234E-02
 2.173170805E+00 9.431361556E-01 -2.560227551E-02 2.000340261E-02 1.043252554E-02 -4.319434520E-03 2.054146864E-02
 2.166981936E+00 9.423665404E-01 -2.578550391E-02 2.013869397E-02 1.049228944E-02 -4.371728282E-03 2.066400647E-02
 2.160793304E+00 9.415962696E-01 -2.596965805E-02 2.027433738E-02 1.055183169E-02 -4.423992708E-03 2.078663185E-02
 2.154604435E+00 9.408260584E-01 -2.615381218E-02 2.040998079E-02 1.061137393E-02 -4.476256669E-03 2.090925723E-02
 2.148415804E+00 9.400558472E-01 -2.633796632E-02 2.054562420E-02 1.067091618E-02 -4.528520629E-03 2.103188448E-02
 2.142226934E+00 9.392721057E-01 -2.651982382E-02 2.067962475E-02 1.073120907E-02 -4.581167828E-03 2.115470730E-02
 2.136038065E+00 9.384483099E-01 -2.670148201E-02 2.081134729E-02 1.079200394E-02 -4.634412937E-03 2.127864212E-02
 2.129849434E+00 9.376240969E-01 -2.688362822E-02 2.094320953E-02 1.085265819E-02 -4.687569104E-03 2.140262909E-02
 2.123660564E+00 9.367998838E-01 -2.706577629E-02 2.107506990E-02 1.091331150E-02 -4.740725271E-03 2.152661793E-02
 2.117471933E+00 9.359756708E-01 -2.724792250E-02 2.120693214E-02 1.097396482E-02 -4.793881439E-03 2.165060490E-02
 2.111283064E+00 9.351471066E-01 -2.742940746E-02 2.133879252E-02 1.103481837E-02 -4.846926313E-03 2.177461423E-02
 2.105094433E+00 9.342867136E-01 -2.760986239E-02 2.147071064E-02 1.109618321E-02 -4.898773041E-03 2.189847454E-02
 2.098905563E+00 9.334287643E-01 -2.778869681E-02 2.160255611E-02 1.115756202E-02 -4.950526636E-03 2.202236839E-02
 2.092716932E+00 9.325726032E-01 -2.796635963E-02 2.173435129E-02 1.121895015E-02 -5.002213176E-03 2.214628644E-02
 2.086528063E+00 9.317164421E-01 -2.814402059E-02 2.186614461E-02 1.128033828E-02 -5.053899717E-03 2.227020450E-02
 2.080339432E+00 9.308597445E-01 -2.832322940E-02 2.199821360E-02 1.134177949E-02 -5.106034689E-03 2.239484899E-02
 2.074150562E+00 9.299916625E-01 -2.850830927E-02 2.213317901E-02 1.140512992E-02 -5.161970388E-03 2.252630331E-02
 2.067961931E+00 9.291234016E-01 -2.869301476E-02 2.226816490E-02 1.146853529E-02 -5.217891186E-03 2.265784331E-02
 2.061773062E+00 9.282551408E-01 -2.887772210E-02 2.240315266E-02 1.153194066E-02 -5.273811985E-03 2.278938517E-02
 2.055584431E+00 9.273868799E-01 -2.906242944E-02 2.253814042E-02 1.159534603E-02 -5.329732783E-03 2.292092517E-02
 2.049395561E+00 9.265041351E-01 -2.924680896E-02 2.267175727E-02 1.165964827E-02 -5.384224933E-03 2.305349708E-02
 2.043206930E+00 9.255735278E-01 -2.942327037E-02 2.280152403E-02 1.172754727E-02 -5.434094463E-03 2.319077589E-02
 2.037018061E+00 9.246422648E-01 -2.959880792E-02 2.293132991E-02 1.179542765E-02 -5.483989138E-03 2.332819067E-02
 2.030829191E+00 9.237109423E-01 -2.977434359E-02 2.306113765E-02 1.186330896E-02 -5.533884279E-03 2.346560545E-02
 2.024640560E+00 9.227805734E-01 -2.995106950E-02 2.319089137E-02 1.193121262E-02 -5.583746359E-03 2.360284701E-02
 2.018451691E+00 9.218409657E-01 -3.013690934E-02 2.332131565E-02 1.200123876E-02 -5.637215916E-03 2.374181524E-02
 2.012263060E+00 9.208929539E-01 -3.032844141E-02 2.345227636E-02 1.207274478E-02 -5.693604238E-03 2.388224006E-02
 2.006074190E+00 9.199441671E-01 -3.051921912E-02 2.358318493E-02 1.214399654E-02 -5.750074517E-03 2.402259968E-02
 1.999885559E+00 9.189954400E-01 -3.071003221E-02 2.371409722E-02 1.221526135E-02 -5.806540139E-03 2.416296490E-02
 1.993696809E+00 9.180481434E-01 -3.090233542E-02 2.384510823E-02 1.228702534E-02 -5.862846039E-03 2.430345304E-02
 1.987508059E+00 9.170840979E-01 -3.108320199E-02 2.397391200E-02 1.235513017E-02 -5.915069487E-03 2.443974838E-02
 1.981319308E+00 9.161101580E-01 -3.125722706E-02 2.410139702E-02 1.242104359E-02 -5.964850541E-03 2.457353100E-02
 1.975130439E+00 9.151366949E-01 -3.142919019E-02 2.422830090E-02 1.248708460E-02 -6.014576647E-03 2.470739372E-02
 1.968941689E+00 9.141630530E-01 -3.160179779E-02 2.435538732E-02 1.255308557E-02 -6.064319983E-03 2.484123223E-02
 1.962752938E+00 9.131889343E-01 -3.177650273E-02 2.448306233E-02 1.261895802E-02 -6.114118733E-03 2.497499064E-02
 1.956564188E+00 9.121993780E-01 -3.195695952E-02 2.461371198E-02 1.268756576E-02 -6.165917963E-03 2.511313371E-02
 1.950375438E+00 9.111803770E-01 -3.214843199E-02 2.475005388E-02 1.276140846E-02 -6.221543998E-03 2.525966801E-02
 1.944186687E+00 9.101613760E-01 -3.233990446E-02 2.488639578E-02 1.283525117E-02 -6.277170032E-03 2.540620230E-02
 1.937997937E+00 9.091423154E-01 -3.253134340E-02 2.502273954E-02 1.290910318E-02 -6.332790479E-03 2.555274963E-02
 1.931809187E+00 9.081234336E-01 -3.272330016E-02 2.515907586E-02 1.298281923E-02 -6.388494279E-03 2.569911629E-02
 1.925620437E+00 9.071017504E-01 -3.291431442E-02 2.529562823E-02 1.305669267E-02 -6.443962920E-03 2.584571764E-02
 1.919431686E+00 9.060334563E-01 -3.308967501E-02 2.543580718E-02 1.313317847E-02 -6.495511159E-03 2.599623054E-02
 1.913242936E+00 9.049652219E-01 -3.326503560E-02 2.557598613E-02 1.320966333E-02 -6.547059398E-03 2.614674158E-02
 1.907054186E+00 9.038998485E-01 -3.344181553E-02 2.571457624E-02 1.328631770E-02 -6.598833017E-03 2.629650757E-02
 1.900865436E+00 9.028327465E-01 -3.361772373E-02 2.585414052E-02 1.336286776E-02 -6.650468335E-03 2.644672990E-02
 1.894676685E+00 9.017651677E-01 -3.379341960E-02 2.599394508E-02 1.343939267E-02 -6.702069659E-03 2.659706585E-02
 1.888487935E+00 9.006771445E-01 -3.398699686E-02 2.614933625E-02 1.351922005E-02 -6.757966708E-03 2.675901353E-02
 1.882299185E+00 8.995839357E-01 -3.418613970E-02 2.630919591E-02 1.360020321E-02 -6.815114524E-03 2.692450024E-02
 1.876110435E+00 8.984973431E-01 -3.438553587E-02 2.646703087E-02 1.368198916E-02 -6.871811580E-03 2.708970010E-02
 1.869921684E+00 8.974107504E-01 -3.458493203E-02 2.662486769E-02 1.376377512E-02 -6.928508636E-03 2.725490183E-02
 1.863732815E+00 8.963190913E-01 -3.478413448E-02 2.678426169E-02 1.384494361E-02 -6.985552609E-03 2.742032334E-02
 1.857544065E+00 8.951899409E-01 -3.498293459E-02 2.695017681E-02 1.392534561E-02 -7.045621052E-03 2.758920752E-02
 1.851355314E+00 8.940219283E-01 -3.518165275E-02 2.712206542E-02 1.400525402E-02 -7.108778227E-03 2.776164934E-02
 1.845166564E+00 8.928585052E-01 -3.538087383E-02 2.729214542E-02 1.408554520E-02 -7.171457633E-03 2.793350630E-02
 1.838977814E+00 8.916950822E-01 -3.558009490E-02 2.746222541E-02 1.416583546E-02 -7.234136574E-03 2.810536325E-02
