##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 7   (Re = 5600, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.971520424E+00 6.596489549E-01 3.411152575E-04 3.265176341E-02 1.747010741E-03 2.892023185E-03 2.153162286E-02
 2.965331554E+00 6.862400174E-01 2.146225888E-04 3.212672845E-02 1.968098339E-03 3.006090643E-03 2.152040415E-02
 2.959142923E+00 7.096663117E-01 6.006667900E-05 3.144523129E-02 2.176582115E-03 3.087072400E-03 2.140278555E-02
 2.952954054E+00 7.304441929E-01 -1.199843391E-04 3.066198342E-02 2.371313283E-03 3.139331471E-03 2.120932750E-02
 2.946765423E+00 7.491841912E-01 -3.196595644E-04 2.981967293E-02 2.553346334E-03 3.169106087E-03 2.096590959E-02
 2.940576553E+00 7.661734819E-01 -5.377458292E-04 2.894170582E-02 2.722427482E-03 3.179279389E-03 2.068645507E-02
 2.934387922E+00 7.816543579E-01 -7.711857324E-04 2.804847434E-02 2.878744621E-03 3.172898898E-03 2.038356476E-02
 2.928199053E+00 7.958099842E-01 -1.017949078E-03 2.715824358E-02 3.022467019E-03 3.152374877E-03 2.006836608E-02
 2.922010422E+00 8.087729812E-01 -1.275585033E-03 2.628333680E-02 3.154114820E-03 3.119303146E-03 1.974791661E-02
 2.915821552E+00 8.207078576E-01 -1.541684498E-03 2.543373778E-02 3.274736460E-03 3.076411318E-03 1.942817494E-02
 2.909632683E+00 8.317682743E-01 -1.814574120E-03 2.461294271E-02 3.385747783E-03 3.025622573E-03 1.911152527E-02
 2.903444052E+00 8.420681357E-01 -2.092817798E-03 2.382108755E-02 3.487579292E-03 2.968678949E-03 1.879759878E-02
 2.897255182E+00 8.516652584E-01 -2.375646727E-03 2.305443957E-02 3.580279415E-03 2.906005131E-03 1.848294586E-02
 2.891066551E+00 8.606256843E-01 -2.660873579E-03 2.233247645E-02 3.667443758E-03 2.838568296E-03 1.818363741E-02
 2.884877682E+00 8.689878583E-01 -2.948796144E-03 2.164806798E-02 3.748025047E-03 2.767727943E-03 1.789358258E-02
 2.878689051E+00 8.767986894E-01 -3.236909397E-03 2.100208774E-02 3.822828876E-03 2.694610506E-03 1.761382818E-02
 2.872500181E+00 8.841149211E-01 -3.525922773E-03 2.039295994E-02 3.892659210E-03 2.619283972E-03 1.734443195E-02
 2.866311550E+00 8.909784555E-01 -3.814406926E-03 1.981995627E-02 3.958376125E-03 2.542214235E-03 1.708594337E-02
 2.860122681E+00 8.974175453E-01 -4.102625418E-03 1.928297058E-02 4.020525608E-03 2.463577548E-03 1.683948189E-02
 2.853934050E+00 9.034661651E-01 -4.389645997E-03 1.878086291E-02 4.079718143E-03 2.383666579E-03 1.660549641E-02
 2.847745180E+00 9.091078639E-01 -4.676207900E-03 1.831578650E-02 4.136198200E-03 2.302179579E-03 1.638564654E-02
 2.841556549E+00 9.144252539E-01 -4.961528350E-03 1.788023859E-02 4.190942273E-03 2.219622023E-03 1.617768221E-02
 2.835367680E+00 9.194489121E-01 -5.246256012E-03 1.747094467E-02 4.244526848E-03 2.136051422E-03 1.598053798E-02
 2.829179049E+00 9.242019653E-01 -5.530031398E-03 1.708563417E-02 4.297344014E-03 2.051738789E-03 1.579333656E-02
 2.822990179E+00 9.287068248E-01 -5.812421441E-03 1.672232151E-02 4.349653609E-03 1.966927666E-03 1.561525930E-02
 2.816801548E+00 9.329264164E-01 -6.093455944E-03 1.638390124E-02 4.401687998E-03 1.881731558E-03 1.544757746E-02
 2.810612679E+00 9.368937016E-01 -6.372391246E-03 1.606812328E-02 4.453842528E-03 1.796598430E-03 1.528966706E-02
 2.804423809E+00 9.406706095E-01 -6.649992429E-03 1.577011310E-02 4.506282508E-03 1.711569028E-03 1.513982005E-02
 2.798235178E+00 9.442740679E-01 -6.925981957E-03 1.548875123E-02 4.559010267E-03 1.626702142E-03 1.499772072E-02
 2.792046309E+00 9.476295114E-01 -7.198676001E-03 1.523198467E-02 4.612396937E-03 1.542418264E-03 1.486770995E-02
 2.785857677E+00 9.508133531E-01 -7.469912060E-03 1.499332674E-02 4.666231107E-03 1.458563958E-03 1.474714186E-02
 2.779668808E+00 9.538623691E-01 -7.739499211E-03 1.476933155E-02 4.720390774E-03 1.375176478E-03 1.463427674E-02
 2.773480177E+00 9.567109346E-01 -8.005393669E-03 1.456835121E-02 4.774991423E-03 1.292853034E-03 1.453368273E-02
 2.767291307E+00 9.593948722E-01 -8.268442936E-03 1.438642945E-02 4.829808138E-03 1.211825525E-03 1.444317494E-02
 2.761102676E+00 9.619719982E-01 -8.529569954E-03 1.421684213E-02 4.884769209E-03 1.131738187E-03 1.435921341E-02
 2.754913807E+00 9.643391371E-01 -8.785537444E-03 1.407118700E-02 4.939817823E-03 1.053912099E-03 1.428795606E-02
 2.748725176E+00 9.665986300E-01 -9.039384313E-03 1.393755991E-02 4.994942341E-03 9.768303717E-04 1.422338188E-02
 2.742536306E+00 9.687505364E-01 -9.291417897E-03 1.381593756E-02 5.050231237E-03 9.005628526E-04 1.416552998E-02
 2.736347675E+00 9.707293510E-01 -9.537724778E-03 1.371133607E-02 5.105628166E-03 8.265749202E-04 1.411740202E-02
 2.730158806E+00 9.726516008E-01 -9.782982990E-03 1.361235045E-02 5.161089357E-03 7.530715666E-04 1.407262124E-02
 2.723970175E+00 9.744207859E-01 -1.002795715E-02 1.352867018E-02 5.216786638E-03 6.800219417E-04 1.403739490E-02
 2.717781305E+00 9.761250615E-01 -1.026878878E-02 1.345162746E-02 5.272515584E-03 6.084150518E-04 1.400602143E-02
 2.711592674E+00 9.777225852E-01 -1.050403994E-02 1.338551007E-02 5.328549538E-03 5.391816376E-04 1.398119330E-02
 2.705403805E+00 9.792286158E-01 -1.074097771E-02 1.332928054E-02 5.384790245E-03 4.698180128E-04 1.396268606E-02
 2.699215174E+00 9.806646109E-01 -1.097993553E-02 1.328053139E-02 5.441406276E-03 4.004618386E-04 1.394907106E-02
 2.693026304E+00 9.819966555E-01 -1.120969374E-02 1.324253809E-02 5.498864222E-03 3.334736102E-04 1.394225005E-02
 2.686837435E+00 9.832831621E-01 -1.143668406E-02 1.320913061E-02 5.556905176E-03 2.675674914E-04 1.393842697E-02
 2.680648804E+00 9.844603539E-01 -1.166623458E-02 1.318417117E-02 5.614924710E-03 2.013233316E-04 1.394053455E-02
 2.674459934E+00 9.855899811E-01 -1.189795695E-02 1.316291653E-02 5.673182197E-03 1.351246028E-04 1.394535229E-02
 2.668271303E+00 9.866448641E-01 -1.212315354E-02 1.314926520E-02 5.731101613E-03 7.070400170E-05 1.395528577E-02
 2.662082434E+00 9.876286387E-01 -1.234431006E-02 1.314288937E-02 5.788997281E-03 8.061930203E-06 1.397032104E-02
 2.655893803E+00 9.885923862E-01 -1.256501209E-02 1.313877013E-02 5.846746732E-03 -5.462120316E-05 1.398684550E-02
 2.649704933E+00 9.894292951E-01 -1.278772298E-02 1.314907800E-02 5.904284772E-03 -1.170149189E-04 1.401355863E-02
 2.643516302E+00 9.902651310E-01 -1.301090512E-02 1.315949019E-02 5.961875431E-03 -1.793809206E-04 1.404041704E-02
 2.637327433E+00 9.910283685E-01 -1.322844159E-02 1.317671314E-02 6.019428372E-03 -2.403402905E-04 1.407174766E-02
 2.631138802E+00 9.917310476E-01 -1.344345976E-02 1.319960505E-02 6.077145692E-03 -3.001020523E-04 1.410703734E-02
 2.624949932E+00 9.924343228E-01 -1.365815196E-02 1.322244760E-02 6.134832278E-03 -3.598789044E-04 1.414226182E-02
 2.618761301E+00 9.930370450E-01 -1.387362648E-02 1.325436309E-02 6.192399655E-03 -4.195895453E-04 1.418316085E-02
 2.612572432E+00 9.936034679E-01 -1.409088075E-02 1.328959782E-02 6.249994505E-03 -4.792171239E-04 1.422620472E-02
 2.606383801E+00 9.941706657E-01 -1.430771220E-02 1.332475245E-02 6.307574920E-03 -5.388612044E-04 1.426918432E-02
 2.600194931E+00 9.946573973E-01 -1.451875549E-02 1.336881425E-02 6.364797708E-03 -5.972874933E-04 1.431818865E-02
 2.594006300E+00 9.951089025E-01 -1.472904906E-02 1.341682766E-02 6.421917584E-03 -6.552191917E-04 1.436986402E-02
 2.587817430E+00 9.955604076E-01 -1.493934263E-02 1.346484013E-02 6.479036994E-03 -7.131508901E-04 1.442154031E-02
 2.581628561E+00 9.959641695E-01 -1.514833421E-02 1.351694297E-02 6.536417641E-03 -7.703964366E-04 1.447619963E-02
 2.575439930E+00 9.963020682E-01 -1.535870414E-02 1.357493736E-02 6.594202481E-03 -8.267484955E-04 1.453511696E-02
 2.569251060E+00 9.966397285E-01 -1.556918863E-02 1.363296062E-02 6.651990116E-03 -8.830975858E-04 1.459405292E-02
 2.563062429E+00 9.969782233E-01 -1.577920839E-02 1.369087119E-02 6.709767506E-03 -9.394586668E-04 1.465291157E-02
 2.556873560E+00 9.972077012E-01 -1.598144881E-02 1.375478320E-02 6.768011954E-03 -9.926961502E-04 1.471657120E-02
 2.550684929E+00 9.974282980E-01 -1.618378237E-02 1.381932013E-02 6.826314144E-03 -1.045672921E-03 1.478072349E-02
 2.544496059E+00 9.976488948E-01 -1.638611406E-02 1.388385799E-02 6.884616334E-03 -1.098649809E-03 1.484487671E-02
 2.538307428E+00 9.978504181E-01 -1.658805646E-02 1.395006850E-02 6.943001412E-03 -1.151653123E-03 1.491047163E-02
 2.532118559E+00 9.979652762E-01 -1.679139771E-02 1.402446348E-02 7.001887541E-03 -1.204662491E-03 1.498292666E-02
 2.525929928E+00 9.980800748E-01 -1.699478924E-02 1.409887057E-02 7.060776930E-03 -1.257670927E-03 1.505538821E-02
 2.519741058E+00 9.981949329E-01 -1.719818264E-02 1.417327765E-02 7.119665854E-03 -1.310679247E-03 1.512784977E-02
 2.513552427E+00 9.982907176E-01 -1.740058511E-02 1.424974017E-02 7.178479806E-03 -1.363583608E-03 1.520198490E-02
 2.507363558E+00 9.983129501E-01 -1.760093868E-02 1.433430705E-02 7.237019483E-03 -1.416126732E-03 1.528266445E-02
 2.501174927E+00 9.983353019E-01 -1.780154742E-02 1.441888697E-02 7.295560557E-03 -1.468678238E-03 1.536334865E-02
 2.494986057E+00 9.983577132E-01 -1.800215803E-02 1.450346597E-02 7.354101166E-03 -1.521229628E-03 1.544403378E-02
 2.488797426E+00 9.983795881E-01 -1.820313744E-02 1.458809804E-02 7.412644103E-03 -1.573778689E-03 1.552472822E-02
 2.482608557E+00 9.983100295E-01 -1.840420067E-02 1.467938628E-02 7.471551653E-03 -1.625088393E-03 1.561078895E-02
 2.476419926E+00 9.982405901E-01 -1.860485040E-02 1.477068290E-02 7.530462928E-03 -1.676389831E-03 1.569685154E-02
 2.470231056E+00 9.981711507E-01 -1.880550012E-02 1.486197859E-02 7.589373738E-03 -1.727691269E-03 1.578291506E-02
 2.464042187E+00 9.981016517E-01 -1.900624111E-02 1.495327801E-02 7.648284547E-03 -1.778993523E-03 1.586898230E-02
 2.457853556E+00 9.979830384E-01 -1.920567825E-02 1.504420582E-02 7.707925979E-03 -1.829285990E-03 1.595632732E-02
 2.451664686E+00 9.978308082E-01 -1.940119825E-02 1.513486821E-02 7.768058218E-03 -1.878772746E-03 1.604445651E-02
 2.445476055E+00 9.976786375E-01 -1.959671825E-02 1.522553060E-02 7.828190923E-03 -1.928259619E-03 1.613258757E-02
 2.439287186E+00 9.975264072E-01 -1.979223639E-02 1.531619299E-02 7.888323627E-03 -1.977746375E-03 1.622071862E-02
 2.433098555E+00 9.973726869E-01 -1.998909190E-02 1.540680043E-02 7.948511280E-03 -2.027258510E-03 1.630895026E-02
 2.426909685E+00 9.971399307E-01 -2.018709853E-02 1.549685188E-02 8.009248413E-03 -2.075007418E-03 1.639766432E-02
 2.420721054E+00 9.969037175E-01 -2.038356848E-02 1.558694337E-02 8.069956675E-03 -2.122577047E-03 1.648627967E-02
 2.414532185E+00 9.966674447E-01 -2.058003843E-02 1.567703672E-02 8.130664006E-03 -2.170146909E-03 1.657489501E-02
 2.408343554E+00 9.964306951E-01 -2.077696472E-02 1.576710679E-02 8.191390894E-03 -2.217734465E-03 1.666354574E-02
 2.402154684E+00 9.961845875E-01 -2.097464167E-02 1.585762016E-02 8.252120577E-03 -2.265220741E-03 1.675252616E-02
 2.395966053E+00 9.958812594E-01 -2.116784640E-02 1.595180854E-02 8.312473074E-03 -2.311589895E-03 1.684306003E-02
 2.389777184E+00 9.955790043E-01 -2.135959826E-02 1.604572870E-02 8.372921497E-03 -2.357924823E-03 1.693350822E-02
 2.383588552E+00 9.952769876E-01 -2.155095525E-02 1.613957621E-02 8.433395065E-03 -2.404250670E-03 1.702393405E-02
 2.377399683E+00 9.949740171E-01 -2.174368687E-02 1.623367704E-02 8.493779227E-03 -2.450608648E-03 1.711443998E-02
 2.371211052E+00 9.946626425E-01 -2.193748020E-02 1.632924005E-02 8.554264903E-03 -2.497107023E-03 1.720637642E-02
 2.365022182E+00 9.943040013E-01 -2.213308588E-02 1.643271744E-02 8.615663275E-03 -2.544339513E-03 1.730659418E-02
 2.358833313E+00 9.939455390E-01 -2.232806943E-02 1.653614640E-02 8.677126840E-03 -2.591561992E-03 1.740687527E-02
 2.352644682E+00 9.935873151E-01 -2.252196334E-02 1.663948968E-02 8.738701232E-03 -2.638766775E-03 1.750726253E-02
 2.346455812E+00 9.932286739E-01 -2.271770686E-02 1.674297825E-02 8.800085634E-03 -2.686001593E-03 1.760746725E-02
 2.340267181E+00 9.928679466E-01 -2.291355468E-02 1.684671640E-02 8.861473761E-03 -2.733297413E-03 1.770789362E-02
 2.334078312E+00 9.924359322E-01 -2.310812473E-02 1.695867814E-02 8.923476562E-03 -2.782615367E-03 1.781643741E-02
 2.327889681E+00 9.920038581E-01 -2.330269665E-02 1.707063988E-02 8.985479362E-03 -2.831933089E-03 1.792497933E-02
 2.321700811E+00 9.915716648E-01 -2.349633910E-02 1.718275435E-02 9.047462605E-03 -2.881292254E-03 1.803369820E-02
 2.315512180E+00 9.911397099E-01 -2.369115874E-02 1.729467325E-02 9.109470993E-03 -2.930599032E-03 1.814219356E-02
 2.309323311E+00 9.907077551E-01 -2.388597839E-02 1.740659401E-02 9.171478450E-03 -2.979905810E-03 1.825068891E-02
 2.303134680E+00 9.902347922E-01 -2.408465743E-02 1.751372218E-02 9.233240038E-03 -3.030458232E-03 1.835800521E-02
 2.296945810E+00 9.897519350E-01 -2.428426594E-02 1.761969551E-02 9.294942021E-03 -3.081310773E-03 1.846503839E-02
 2.290757179E+00 9.892689586E-01 -2.448421158E-02 1.772565022E-02 9.356638417E-03 -3.132143989E-03 1.857203059E-02
 2.284568310E+00 9.887860417E-01 -2.468407713E-02 1.783161052E-02 9.418335743E-03 -3.182981862E-03 1.867903396E-02
 2.278379679E+00 9.883030653E-01 -2.488394082E-02 1.793757081E-02 9.480033070E-03 -3.233819967E-03 1.878603548E-02
 2.272190809E+00 9.877775311E-01 -2.508108504E-02 1.804318279E-02 9.542549029E-03 -3.284042468E-03 1.889385469E-02
 2.266002178E+00 9.872108102E-01 -2.527559362E-02 1.814846136E-02 9.605856612E-03 -3.333669854E-03 1.900246739E-02
 2.259813309E+00 9.866436720E-01 -2.547065169E-02 1.825370267E-02 9.669071995E-03 -3.383300966E-03 1.911106333E-02
 2.253624439E+00 9.860760570E-01 -2.566642500E-02 1.835889928E-02 9.732166305E-03 -3.432937199E-03 1.921964064E-02
 2.247435808E+00 9.855090976E-01 -2.586118504E-02 1.846416108E-02 9.795431979E-03 -3.482566215E-03 1.932824589E-02
 2.241246939E+00 9.849324822E-01 -2.605655417E-02 1.857075095E-02 9.858972393E-03 -3.532463219E-03 1.943808421E-02
 2.235058308E+00 9.843087792E-01 -2.625487372E-02 1.868376136E-02 9.923839942E-03 -3.583655460E-03 1.955388486E-02
 2.228869438E+00 9.836849570E-01 -2.645393647E-02 1.879672334E-02 9.988614358E-03 -3.634786699E-03 1.966969483E-02
 2.222680807E+00 9.830608368E-01 -2.665408514E-02 1.890961267E-02 1.005325280E-02 -3.685828298E-03 1.978552341E-02
 2.216491938E+00 9.824368358E-01 -2.685355209E-02 1.902254671E-02 1.011797693E-02 -3.736926476E-03 1.990133896E-02
 2.210303307E+00 9.818131328E-01 -2.705215476E-02 1.913553849E-02 1.018280815E-02 -3.788095200E-03 2.001714520E-02
 2.204114437E+00 9.811167121E-01 -2.724887431E-02 1.925529726E-02 1.024822146E-02 -3.839745885E-03 2.013870329E-02
 2.197925806E+00 9.804045558E-01 -2.744593099E-02 1.937654056E-02 1.031375211E-02 -3.891441505E-03 2.026149631E-02
 2.191736937E+00 9.796916246E-01 -2.764376625E-02 1.949788071E-02 1.037928089E-02 -3.943078220E-03 2.038433962E-02
 2.185548306E+00 9.789786339E-01 -2.784160338E-02 1.961922087E-02 1.044480875E-02 -3.994714934E-03 2.050718293E-02
 2.179359436E+00 9.782665372E-01 -2.803863212E-02 1.974046044E-02 1.051034033E-02 -4.046412650E-03 2.062997408E-02
 2.173170805E+00 9.775190353E-01 -2.823501267E-02 1.986827329E-02 1.057662256E-02 -4.097874742E-03 2.075614035E-02
 2.166981936E+00 9.767382145E-01 -2.843201160E-02 2.000201866E-02 1.064375322E-02 -4.149078391E-03 2.088530175E-02
 2.160793304E+00 9.759573936E-01 -2.862955257E-02 2.013560943E-02 1.071098633E-02 -4.200276453E-03 2.101434581E-02
 2.154604435E+00 9.751766324E-01 -2.882709168E-02 2.026920021E-02 1.077822037E-02 -4.251474980E-03 2.114338987E-02
 2.148415804E+00 9.743958116E-01 -2.902463265E-02 2.040279098E-02 1.084545348E-02 -4.302673507E-03 2.127243392E-02
 2.142226934E+00 9.735887647E-01 -2.922207676E-02 2.054044977E-02 1.091207005E-02 -4.354581237E-03 2.140424959E-02
 2.136038065E+00 9.727118015E-01 -2.942277119E-02 2.068780549E-02 1.097752154E-02 -4.408256151E-03 2.154261991E-02
 2.129849434E+00 9.718349576E-01 -2.962376364E-02 2.083502896E-02 1.104297210E-02 -4.461899400E-03 2.168089896E-02
 2.123660564E+00 9.709580541E-01 -2.982475795E-02 2.098225057E-02 1.110842172E-02 -4.515542649E-03 2.181917988E-02
 2.117471933E+00 9.700811505E-01 -3.002575226E-02 2.112947404E-02 1.117387228E-02 -4.569185898E-03 2.195745893E-02
 2.111283064E+00 9.691972733E-01 -3.022627160E-02 2.127653174E-02 1.123936381E-02 -4.622875247E-03 2.209595218E-02
 2.105094433E+00 9.682641625E-01 -3.042616881E-02 2.142160945E-02 1.130497176E-02 -4.676646553E-03 2.223530412E-02
 2.098905563E+00 9.673326612E-01 -3.062465042E-02 2.156666666E-02 1.137056574E-02 -4.730347078E-03 2.237466723E-02
 2.092716932E+00 9.664022326E-01 -3.082210757E-02 2.171170712E-02 1.143615041E-02 -4.783996381E-03 2.251403593E-02
 2.086528063E+00 9.654718637E-01 -3.101956286E-02 2.185674943E-02 1.150173508E-02 -4.837646149E-03 2.265340462E-02
 2.080339432E+00 9.645397067E-01 -3.121837229E-02 2.200082503E-02 1.156711485E-02 -4.891687073E-03 2.279221267E-02
 2.074150562E+00 9.635875225E-01 -3.142225370E-02 2.213733084E-02 1.163176075E-02 -4.949586932E-03 2.292726561E-02
 2.067961931E+00 9.626353979E-01 -3.162581846E-02 2.227381244E-02 1.169646531E-02 -5.007503089E-03 2.306234278E-02
 2.061773062E+00 9.616832137E-01 -3.182937950E-02 2.241029218E-02 1.176116988E-02 -5.065418780E-03 2.319741994E-02
 2.055584431E+00 9.607310295E-01 -3.203294054E-02 2.254677191E-02 1.182587445E-02 -5.123334937E-03 2.333249711E-02
 2.049395561E+00 9.597666264E-01 -3.223584220E-02 2.268278785E-02 1.189104561E-02 -5.179629661E-03 2.346772887E-02
 2.043206930E+00 9.587631226E-01 -3.243086487E-02 2.281737514E-02 1.195866335E-02 -5.231174640E-03 2.360397018E-02
 2.037018061E+00 9.577585459E-01 -3.262517229E-02 2.295230515E-02 1.202635560E-02 -5.282737315E-03 2.374031022E-02
 2.030829191E+00 9.567539692E-01 -3.281948343E-02 2.308723517E-02 1.209404692E-02 -5.334299523E-03 2.387665026E-02
 2.024640560E+00 9.557507634E-01 -3.301470727E-02 2.322172560E-02 1.216164324E-02 -5.385839846E-03 2.401286364E-02
 2.018451691E+00 9.547392726E-01 -3.322108090E-02 2.336687408E-02 1.223334298E-02 -5.442745052E-03 2.415685169E-02
 2.012263060E+00 9.537189007E-01 -3.343501315E-02 2.352108993E-02 1.230831631E-02 -5.503996741E-03 2.430719696E-02
 2.006074190E+00 9.526965618E-01 -3.364826366E-02 2.367579006E-02 1.238323934E-02 -5.565410480E-03 2.445774525E-02
 1.999885559E+00 9.516744018E-01 -3.386154398E-02 2.383046784E-02 1.245816424E-02 -5.626816768E-03 2.460828237E-02
 1.993696809E+00 9.506559372E-01 -3.407618031E-02 2.398418821E-02 1.253318880E-02 -5.687903147E-03 2.475842275E-02
 1.987508059E+00 9.496181011E-01 -3.428338468E-02 2.414215915E-02 1.260747854E-02 -5.747411866E-03 2.491131239E-02
 1.981319308E+00 9.485687017E-01 -3.448614106E-02 2.430267259E-02 1.268132869E-02 -5.805976689E-03 2.506584674E-02
 1.975130439E+00 9.475175142E-01 -3.468738496E-02 2.446372993E-02 1.275521144E-02 -5.864635576E-03 2.522084862E-02
 1.968941689E+00 9.464669228E-01 -3.488910943E-02 2.462461591E-02 1.282908395E-02 -5.923264660E-03 2.537570335E-02
 1.962752938E+00 9.454181194E-01 -3.509236127E-02 2.478495240E-02 1.290292293E-02 -5.981798749E-03 2.553008497E-02
 1.956564188E+00 9.443563819E-01 -3.530257195E-02 2.494969219E-02 1.297854166E-02 -6.042994093E-03 2.568882518E-02
 1.950375438E+00 9.432697892E-01 -3.552609682E-02 2.512286045E-02 1.305756345E-02 -6.109280512E-03 2.585590258E-02
 1.944186687E+00 9.421832561E-01 -3.574962169E-02 2.529602684E-02 1.313658617E-02 -6.175567396E-03 2.602297999E-02
 1.937997937E+00 9.410966635E-01 -3.597312048E-02 2.546921372E-02 1.321560983E-02 -6.241860799E-03 2.619007230E-02
 1.931809187E+00 9.400107861E-01 -3.619701415E-02 2.564211376E-02 1.329460647E-02 -6.308048498E-03 2.635694668E-02
 1.925620437E+00 9.389220476E-01 -3.642036393E-02 2.581555583E-02 1.337372232E-02 -6.374202669E-03 2.652428485E-02
 1.919431686E+00 9.377849102E-01 -3.663473949E-02 2.599805966E-02 1.345482096E-02 -6.439798512E-03 2.669933625E-02
 1.913242936E+00 9.366477132E-01 -3.684911132E-02 2.618056163E-02 1.353591960E-02 -6.505394820E-03 2.687438950E-02
 1.907054186E+00 9.355131984E-01 -3.706534207E-02 2.636198886E-02 1.361651160E-02 -6.570502650E-03 2.704823390E-02
 1.900865436E+00 9.343770146E-01 -3.728043661E-02 2.654407546E-02 1.369741373E-02 -6.635908969E-03 2.722281776E-02
 1.894676685E+00 9.332404733E-01 -3.749524802E-02 2.672632411E-02 1.377839316E-02 -6.701390259E-03 2.739758603E-02
 1.888487935E+00 9.320857525E-01 -3.772249818E-02 2.692046948E-02 1.386275608E-02 -6.770346779E-03 2.758580819E-02
 1.882299185E+00 9.309256077E-01 -3.795399144E-02 2.711832896E-02 1.394803543E-02 -6.840278860E-03 2.777809836E-02
 1.876110435E+00 9.297670722E-01 -3.818783164E-02 2.731642686E-02 1.403255854E-02 -6.909634918E-03 2.796986140E-02
 1.869921684E+00 9.286085367E-01 -3.842167184E-02 2.751452476E-02 1.411708072E-02 -6.978990976E-03 2.816162445E-02
 1.863732815E+00 9.274488091E-01 -3.865370527E-02 2.771244012E-02 1.420218591E-02 -7.048789877E-03 2.835379168E-02
 1.857544065E+00 9.262599349E-01 -3.887955099E-02 2.790877596E-02 1.429101825E-02 -7.119393442E-03 2.854815312E-02
 1.851355314E+00 9.250377417E-01 -3.909997270E-02 2.810367756E-02 1.438351721E-02 -7.190744858E-03 2.874493413E-02
 1.845166564E+00 9.238156676E-01 -3.932236880E-02 2.829910256E-02 1.447526366E-02 -7.261981256E-03 2.894169837E-02
 1.838977814E+00 9.225935340E-01 -3.954476118E-02 2.849452570E-02 1.456701010E-02 -7.333218120E-03 2.913846262E-02
