##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 7   (Re = 5600, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.891066551E+00 8.533446193E-01 8.404140361E-03 1.769366302E-02 3.924250137E-03 2.690456342E-03 1.588428393E-02
 2.884877682E+00 8.594858050E-01 8.673737757E-03 1.744522713E-02 4.015285987E-03 2.656014869E-03 1.581709273E-02
 2.878689051E+00 8.653210998E-01 8.934848942E-03 1.720584929E-02 4.098985810E-03 2.617018763E-03 1.574750058E-02
 2.872500181E+00 8.708722591E-01 9.188307449E-03 1.697533391E-02 4.176126327E-03 2.573790960E-03 1.567553915E-02
 2.866311550E+00 8.761703968E-01 9.434999898E-03 1.675318740E-02 4.247499164E-03 2.526428783E-03 1.560125127E-02
 2.860122681E+00 8.812283278E-01 9.674249217E-03 1.653974317E-02 4.313846584E-03 2.475532005E-03 1.552505419E-02
 2.853934050E+00 8.860741854E-01 9.908011183E-03 1.633454300E-02 4.375828896E-03 2.420944162E-03 1.544711646E-02
 2.847745180E+00 8.907072544E-01 1.013441663E-02 1.613805816E-02 4.434087314E-03 2.363565611E-03 1.536801551E-02
 2.841556549E+00 8.951466680E-01 1.035632938E-02 1.594905742E-02 4.489006940E-03 2.302931389E-03 1.528796181E-02
 2.835367680E+00 8.994044065E-01 1.057194546E-02 1.576696336E-02 4.541455768E-03 2.239918336E-03 1.520742849E-02
 2.829179049E+00 9.034878612E-01 1.078304648E-02 1.559140626E-02 4.591632634E-03 2.174379537E-03 1.512689330E-02
 2.822990179E+00 9.074097872E-01 1.098980661E-02 1.542211976E-02 4.640085157E-03 2.106982283E-03 1.504665613E-02
 2.816801548E+00 9.111778736E-01 1.119251549E-02 1.525888499E-02 4.686939064E-03 2.037708648E-03 1.496705692E-02
 2.810612679E+00 9.148000479E-01 1.139120664E-02 1.510150637E-02 4.732387606E-03 1.966663869E-03 1.488848682E-02
 2.804423809E+00 9.182848334E-01 1.158451941E-02 1.494969428E-02 4.776776768E-03 1.894300105E-03 1.481125411E-02
 2.798235178E+00 9.216102362E-01 1.177412178E-02 1.480523590E-02 4.819999915E-03 1.819920843E-03 1.473656110E-02
 2.792046309E+00 9.248026609E-01 1.196118630E-02 1.466807816E-02 4.862607922E-03 1.744639827E-03 1.466494147E-02
 2.785857677E+00 9.278775454E-01 1.214582101E-02 1.453776937E-02 4.904635716E-03 1.668366138E-03 1.459640451E-02
 2.779668808E+00 9.308424592E-01 1.232768130E-02 1.441424713E-02 4.946182016E-03 1.591135981E-03 1.453104243E-02
 2.773480177E+00 9.336676598E-01 1.250495762E-02 1.430019550E-02 4.987493623E-03 1.512927585E-03 1.447026338E-02
 2.767291307E+00 9.363673925E-01 1.268140879E-02 1.419465430E-02 5.028692540E-03 1.434195437E-03 1.441369206E-02
 2.761102676E+00 9.389723539E-01 1.285582967E-02 1.409551874E-02 5.069910549E-03 1.355219283E-03 1.436042693E-02
 2.754913807E+00 9.414650798E-01 1.302754600E-02 1.400390454E-02 5.111261737E-03 1.276156283E-03 1.431120839E-02
 2.748725176E+00 9.438222051E-01 1.319863182E-02 1.392203290E-02 5.153665785E-03 1.196729019E-03 1.426863298E-02
 2.742536306E+00 9.461022019E-01 1.336661167E-02 1.384430472E-02 5.196569953E-03 1.117267879E-03 1.422870811E-02
 2.736347675E+00 9.482618570E-01 1.353218593E-02 1.377277169E-02 5.240131170E-03 1.038009534E-03 1.419242937E-02
 2.730158806E+00 9.503151178E-01 1.369722374E-02 1.370814163E-02 5.283717066E-03 9.583948413E-04 1.416059583E-02
 2.723970175E+00 9.522981048E-01 1.386315376E-02 1.364825014E-02 5.327349994E-03 8.784950478E-04 1.413183380E-02
 2.717781305E+00 9.541519284E-01 1.402497198E-02 1.359718572E-02 5.371558946E-03 7.997069042E-04 1.410945598E-02
 2.711592674E+00 9.559605122E-01 1.418709382E-02 1.354940981E-02 5.416036118E-03 7.212791825E-04 1.408947352E-02
 2.705403805E+00 9.576429725E-01 1.434803009E-02 1.351054665E-02 5.460698623E-03 6.429328350E-04 1.407604013E-02
 2.699215174E+00 9.592722654E-01 1.451166347E-02 1.347576361E-02 5.505553912E-03 5.644427147E-04 1.406569220E-02
 2.693026304E+00 9.608148932E-01 1.467134897E-02 1.344714500E-02 5.550851114E-03 4.873018188E-04 1.405939925E-02
 2.686837435E+00 9.622608423E-01 1.483196300E-02 1.342595648E-02 5.596936215E-03 4.116173368E-04 1.405823138E-02
 2.680648804E+00 9.637011886E-01 1.499076374E-02 1.340503246E-02 5.642958917E-03 3.359800030E-04 1.405716687E-02
 2.674459934E+00 9.649564624E-01 1.515071560E-02 1.339849178E-02 5.690006539E-03 2.608101931E-04 1.406646520E-02
 2.668271303E+00 9.662151933E-01 1.531213243E-02 1.339174528E-02 5.737103987E-03 1.856441086E-04 1.407564990E-02
 2.662082434E+00 9.674088359E-01 1.547139976E-02 1.339039393E-02 5.784926470E-03 1.113702820E-04 1.408896316E-02
 2.655893803E+00 9.685016870E-01 1.563086733E-02 1.339760330E-02 5.834102165E-03 3.861414007E-05 1.410894282E-02
 2.649704933E+00 9.695939422E-01 1.579005457E-02 1.340487041E-02 5.883271340E-03 -3.414475941E-05 1.412895881E-02
 2.643516302E+00 9.706006646E-01 1.594904438E-02 1.341917925E-02 5.933511537E-03 -1.070326543E-04 1.415471826E-02
 2.637327433E+00 9.715308547E-01 1.610769145E-02 1.343982201E-02 5.984721705E-03 -1.800318714E-04 1.418563165E-02
 2.631138802E+00 9.724599719E-01 1.626565866E-02 1.346060634E-02 6.035932805E-03 -2.530314086E-04 1.421662513E-02
 2.624949932E+00 9.733232260E-01 1.642377675E-02 1.348732878E-02 6.087892689E-03 -3.259593796E-04 1.425205171E-02
 2.618761301E+00 9.741086364E-01 1.658022776E-02 1.352114975E-02 6.140761543E-03 -3.988092358E-04 1.429276075E-02
 2.612572432E+00 9.748913646E-01 1.673496142E-02 1.355526596E-02 6.193717010E-03 -4.716637195E-04 1.433370356E-02
 2.606383801E+00 9.756484032E-01 1.689175703E-02 1.359163132E-02 6.246875506E-03 -5.445097340E-04 1.437632646E-02
 2.600194931E+00 9.762816429E-01 1.704696380E-02 1.363908686E-02 6.301406771E-03 -6.173251895E-04 1.442738902E-02
 2.594006300E+00 9.769106507E-01 1.719991118E-02 1.368678920E-02 6.356068421E-03 -6.901047891E-04 1.447879523E-02
 2.587817430E+00 9.775410891E-01 1.735364646E-02 1.373440586E-02 6.410683971E-03 -7.628969033E-04 1.453008130E-02
 2.581628561E+00 9.780642390E-01 1.750943065E-02 1.378848497E-02 6.466604769E-03 -8.337161271E-04 1.458751224E-02
 2.575439930E+00 9.785348773E-01 1.766283251E-02 1.384559087E-02 6.523254327E-03 -9.036671254E-04 1.464789826E-02
 2.569251060E+00 9.790055752E-01 1.781623438E-02 1.390269585E-02 6.579903886E-03 -9.736181819E-04 1.470828336E-02
 2.563062429E+00 9.794763923E-01 1.796979643E-02 1.395979989E-02 6.636546459E-03 -1.043568482E-03 1.476866379E-02
 2.556873560E+00 9.797866344E-01 1.812239550E-02 1.402938738E-02 6.694616284E-03 -1.111376565E-03 1.483868901E-02
 2.550684929E+00 9.800975323E-01 1.827425323E-02 1.409888361E-02 6.752627436E-03 -1.179017359E-03 1.490859780E-02
 2.544496059E+00 9.804084897E-01 1.842611097E-02 1.416837983E-02 6.810638588E-03 -1.246658154E-03 1.497850753E-02
 2.538307428E+00 9.807025194E-01 1.857579127E-02 1.423895359E-02 6.868787110E-03 -1.313981134E-03 1.504924800E-02
 2.532118559E+00 9.808748364E-01 1.872639544E-02 1.431901567E-02 6.927858107E-03 -1.379828551E-03 1.512729097E-02
 2.525929928E+00 9.810498357E-01 1.887867041E-02 1.439910196E-02 6.986882072E-03 -1.445853733E-03 1.520529576E-02
 2.519741058E+00 9.812245369E-01 1.903080754E-02 1.447918639E-02 7.045909762E-03 -1.511863782E-03 1.528330427E-02
 2.513552427E+00 9.813929796E-01 1.917892881E-02 1.455921680E-02 7.105052005E-03 -1.577447401E-03 1.536140498E-02
 2.507363558E+00 9.814263582E-01 1.932649873E-02 1.464504749E-02 7.164891344E-03 -1.642689691E-03 1.544458978E-02
 2.501174927E+00 9.814614654E-01 1.947561651E-02 1.473099738E-02 7.224723697E-03 -1.708092634E-03 1.552777737E-02
 2.494986057E+00 9.814963341E-01 1.962446235E-02 1.481692586E-02 7.284556981E-03 -1.773467404E-03 1.561096497E-02
 2.488797426E+00 9.815281630E-01 1.977075450E-02 1.490265876E-02 7.344402838E-03 -1.838576980E-03 1.569414698E-02
 2.482608557E+00 9.814814925E-01 1.991727576E-02 1.499263663E-02 7.406190503E-03 -1.904407050E-03 1.578095555E-02
 2.476419926E+00 9.814059734E-01 2.006388083E-02 1.508417632E-02 7.468693424E-03 -1.970502315E-03 1.586909965E-02
 2.470231056E+00 9.813276529E-01 2.020789869E-02 1.517576259E-02 7.531087846E-03 -2.036409685E-03 1.595727354E-02
 2.464042187E+00 9.812505841E-01 2.035307698E-02 1.526732743E-02 7.593531162E-03 -2.102401108E-03 1.604543440E-02
 2.457853556E+00 9.811473489E-01 2.049913444E-02 1.535991766E-02 7.657116745E-03 -2.167937579E-03 1.613581739E-02
 2.451664686E+00 9.809845090E-01 2.064720169E-02 1.545484364E-02 7.723303512E-03 -2.232437022E-03 1.623126492E-02
 2.445476055E+00 9.808164239E-01 2.079068497E-02 1.555004623E-02 7.789297495E-03 -2.296716440E-03 1.632677577E-02
 2.439287186E+00 9.806479812E-01 2.093387395E-02 1.564526744E-02 7.855278440E-03 -2.360981423E-03 1.642229035E-02
 2.433098555E+00 9.804821610E-01 2.107931674E-02 1.574034989E-02 7.921355776E-03 -2.425354905E-03 1.651777327E-02
 2.426909685E+00 9.802513123E-01 2.122919820E-02 1.583646238E-02 7.991703227E-03 -2.488389146E-03 1.661881246E-02
 2.420721054E+00 9.799931049E-01 2.137588523E-02 1.593335904E-02 8.063284680E-03 -2.550707199E-03 1.672199182E-02
 2.414532185E+00 9.797348976E-01 2.152257413E-02 1.603025571E-02 8.134865202E-03 -2.613025019E-03 1.682516932E-02
 2.408343554E+00 9.794766307E-01 2.166926302E-02 1.612715237E-02 8.206446655E-03 -2.675343072E-03 1.692834683E-02
 2.402154684E+00 9.792066216E-01 2.181701176E-02 1.622498408E-02 8.278602734E-03 -2.738625742E-03 1.703268476E-02
 2.395966053E+00 9.788409472E-01 2.196569182E-02 1.632345468E-02 8.354132995E-03 -2.802115399E-03 1.714268699E-02
 2.389777184E+00 9.784758091E-01 2.211474255E-02 1.642187685E-02 8.429689333E-03 -2.865605289E-03 1.725267619E-02
 2.383588552E+00 9.781106710E-01 2.226379327E-02 1.652029902E-02 8.505245671E-03 -2.929095179E-03 1.736266352E-02
 2.377399683E+00 9.777436256E-01 2.241150849E-02 1.661889814E-02 8.580708876E-03 -2.992583904E-03 1.747270674E-02
 2.371211052E+00 9.773396254E-01 2.255578525E-02 1.672125235E-02 8.656311780E-03 -3.056994872E-03 1.758551784E-02
 2.365022182E+00 9.768730998E-01 2.269933186E-02 1.683007367E-02 8.732599206E-03 -3.123191651E-03 1.770343073E-02
 2.358833313E+00 9.764089584E-01 2.284492739E-02 1.693907939E-02 8.808955550E-03 -3.189486684E-03 1.782156900E-02
 2.352644682E+00 9.759435654E-01 2.298948914E-02 1.704799198E-02 8.885277435E-03 -3.255732358E-03 1.793959364E-02
 2.346455812E+00 9.754754901E-01 2.313167229E-02 1.715669408E-02 8.961518295E-03 -3.321863711E-03 1.805735379E-02
 2.340267181E+00 9.749521017E-01 2.327007987E-02 1.727536507E-02 9.037486278E-03 -3.389579942E-03 1.818114892E-02
 2.334078312E+00 9.743838906E-01 2.340543084E-02 1.740210690E-02 9.113233536E-03 -3.458578372E-03 1.830982789E-02
 2.327889681E+00 9.738136530E-01 2.353923582E-02 1.752875745E-02 9.189053439E-03 -3.527477849E-03 1.843839325E-02
 2.321700811E+00 9.732429385E-01 2.367264219E-02 1.765538752E-02 9.264892898E-03 -3.596351715E-03 1.856692880E-02
 2.315512180E+00 9.726731181E-01 2.380673587E-02 1.778205484E-02 9.340699762E-03 -3.665269585E-03 1.869551465E-02
 2.309323311E+00 9.720478654E-01 2.394311316E-02 1.791767217E-02 9.417649359E-03 -3.734618425E-03 1.883092336E-02
 2.303134680E+00 9.714014530E-01 2.407797240E-02 1.805652678E-02 9.494890459E-03 -3.804016626E-03 1.896863803E-02
 2.296945810E+00 9.707525969E-01 2.421084419E-02 1.819562726E-02 9.572056122E-03 -3.873333102E-03 1.910639927E-02
 2.290757179E+00 9.701036811E-01 2.434371598E-02 1.833472773E-02 9.649221785E-03 -3.942649812E-03 1.924416050E-02
 2.284568310E+00 9.694564939E-01 2.447791770E-02 1.847366244E-02 9.726437740E-03 -4.012020770E-03 1.938189007E-02
 2.278379679E+00 9.687356949E-01 2.460821904E-02 1.862352714E-02 9.805713780E-03 -4.082351923E-03 1.952699386E-02
 2.272190809E+00 9.680123329E-01 2.473604865E-02 1.877361909E-02 9.884848259E-03 -4.152422771E-03 1.967220195E-02
 2.266002178E+00 9.672963619E-01 2.486109175E-02 1.892233267E-02 9.963680990E-03 -4.221260082E-03 1.981670037E-02
 2.259813309E+00 9.665803313E-01 2.498613484E-02 1.907104626E-02 1.004251279E-02 -4.290097859E-03 1.996119693E-02
 2.253624439E+00 9.658451676E-01 2.510811761E-02 1.922235452E-02 1.012156811E-02 -4.358890466E-03 2.010717615E-02
 2.247435808E+00 9.650567770E-01 2.523357049E-02 1.938111335E-02 1.020235382E-02 -4.427901469E-03 2.025757916E-02
 2.241246939E+00 9.642695785E-01 2.536109462E-02 1.953963563E-02 1.028324850E-02 -4.496927373E-03 2.040785179E-02
 2.235058308E+00 9.634822607E-01 2.548854239E-02 1.969816722E-02 1.036413945E-02 -4.565952346E-03 2.055813000E-02
 2.228869438E+00 9.626921415E-01 2.561093122E-02 1.985727437E-02 1.044476312E-02 -4.634942394E-03 2.070872299E-02
 2.222680807E+00 9.618629217E-01 2.573087811E-02 2.002114430E-02 1.052614301E-02 -4.705430008E-03 2.086409926E-02
 2.216491938E+00 9.610059261E-01 2.584908903E-02 2.018839680E-02 1.060805842E-02 -4.776980262E-03 2.102286927E-02
 2.210303307E+00 9.601486921E-01 2.596691996E-02 2.035564743E-02 1.068996824E-02 -4.848518409E-03 2.118163370E-02
 2.204114437E+00 9.592904449E-01 2.608329244E-02 2.052288875E-02 1.077185571E-02 -4.920008127E-03 2.134037204E-02
 2.197925806E+00 9.584290385E-01 2.619981207E-02 2.069039270E-02 1.085372828E-02 -4.991481081E-03 2.149936557E-02
 2.191736937E+00 9.575003386E-01 2.631949447E-02 2.086349763E-02 1.093528606E-02 -5.062602460E-03 2.166379616E-02
 2.185548306E+00 9.565690160E-01 2.643626742E-02 2.103618719E-02 1.101677492E-02 -5.133731756E-03 2.182808891E-02
 2.179359436E+00 9.556363225E-01 2.655145340E-02 2.120864950E-02 1.109822653E-02 -5.204865709E-03 2.199230529E-02
 2.173170805E+00 9.547049999E-01 2.666822448E-02 2.138133720E-02 1.117971539E-02 -5.275995471E-03 2.215659805E-02
 2.166981936E+00 9.537369013E-01 2.678419650E-02 2.156090923E-02 1.126370206E-02 -5.346532445E-03 2.232824266E-02
 2.160793304E+00 9.527435303E-01 2.689445019E-02 2.174436674E-02 1.134903822E-02 -5.416589323E-03 2.250410244E-02
 2.154604435E+00 9.517502189E-01 2.700470388E-02 2.192782424E-02 1.143437438E-02 -5.486646667E-03 2.267996222E-02
 2.148415804E+00 9.507517815E-01 2.711708657E-02 2.211242355E-02 1.151994895E-02 -5.557616707E-03 2.285638079E-02
 2.142226934E+00 9.497237206E-01 2.722938918E-02 2.229981124E-02 1.160705741E-02 -5.630105734E-03 2.303666621E-02
 2.136038065E+00 9.486602545E-01 2.734412067E-02 2.249047533E-02 1.169632562E-02 -5.704036448E-03 2.322250977E-02
 2.129849434E+00 9.475968480E-01 2.745885216E-02 2.268113941E-02 1.178559288E-02 -5.777967628E-03 2.340835333E-02
 2.123660564E+00 9.465334415E-01 2.757358365E-02 2.287180349E-02 1.187486015E-02 -5.851898342E-03 2.359419689E-02
 2.117471933E+00 9.454661012E-01 2.768393233E-02 2.306214906E-02 1.196401380E-02 -5.925653502E-03 2.377967536E-02
 2.111283064E+00 9.443460703E-01 2.779306844E-02 2.324805222E-02 1.205124799E-02 -6.000241730E-03 2.396244742E-02
 2.105094433E+00 9.432146549E-01 2.790197730E-02 2.343299799E-02 1.213806774E-02 -6.075011101E-03 2.414463460E-02
 2.098905563E+00 9.420840144E-01 2.801193297E-02 2.361794934E-02 1.222494524E-02 -6.149869412E-03 2.432685718E-02
 2.092716932E+00 9.409511089E-01 2.811887302E-02 2.380288206E-02 1.231165603E-02 -6.224472541E-03 2.450898476E-02
 2.086528063E+00 9.398182034E-01 2.822581120E-02 2.398781292E-02 1.239836775E-02 -6.299075671E-03 2.469111420E-02
 2.080339432E+00 9.386215210E-01 2.833171189E-02 2.418362722E-02 1.248768717E-02 -6.377391052E-03 2.488140576E-02
 2.074150562E+00 9.374096990E-01 2.843644656E-02 2.438174747E-02 1.257763244E-02 -6.456395146E-03 2.507348917E-02
 2.067961931E+00 9.361960292E-01 2.853761241E-02 2.457913198E-02 1.266768482E-02 -6.534766406E-03 2.526525408E-02
 2.061773062E+00 9.349823594E-01 2.863877825E-02 2.477651462E-02 1.275773812E-02 -6.613137200E-03 2.545701899E-02
 2.055584431E+00 9.337695241E-01 2.874146588E-02 2.497421391E-02 1.284774486E-02 -6.691778544E-03 2.564891987E-02
 2.049395561E+00 9.325002432E-01 2.883773856E-02 2.518307418E-02 1.293694042E-02 -6.772055756E-03 2.584629506E-02
 2.043206930E+00 9.312093854E-01 2.892867848E-02 2.539515309E-02 1.302610338E-02 -6.852586754E-03 2.604562789E-02
 2.037018061E+00 9.299244881E-01 2.901638299E-02 2.560638078E-02 1.311501116E-02 -6.932452321E-03 2.624455094E-02
 2.030829191E+00 9.286434650E-01 2.910194360E-02 2.581704408E-02 1.320375130E-02 -7.011876907E-03 2.644319832E-02
 2.024640560E+00 9.273612499E-01 2.918619290E-02 2.602752671E-02 1.329259761E-02 -7.091237698E-03 2.664190531E-02
 2.018451691E+00 9.260221124E-01 2.926348150E-02 2.624955215E-02 1.338171586E-02 -7.173346821E-03 2.684572898E-02
 2.012263060E+00 9.246488214E-01 2.933919616E-02 2.647922747E-02 1.347085834E-02 -7.257325575E-03 2.705272101E-02
 2.006074190E+00 9.232770801E-01 2.941696346E-02 2.670874819E-02 1.356003154E-02 -7.341305260E-03 2.725962549E-02
 1.999885559E+00 9.219039679E-01 2.949294262E-02 2.693840303E-02 1.364917774E-02 -7.425284013E-03 2.746660635E-02
 1.993696809E+00 9.205281138E-01 2.956513874E-02 2.716834657E-02 1.373826619E-02 -7.509260904E-03 2.767375298E-02
 1.987508059E+00 9.191321731E-01 2.963565104E-02 2.739925869E-02 1.382810809E-02 -7.595547475E-03 2.788104117E-02
 1.981319308E+00 9.177073240E-01 2.970373258E-02 2.763157338E-02 1.391903590E-02 -7.685170509E-03 2.808853053E-02
 1.975130439E+00 9.162808657E-01 2.976982668E-02 2.786437795E-02 1.400991995E-02 -7.774824742E-03 2.829622477E-02
 1.968941689E+00 9.148511887E-01 2.983180247E-02 2.809819579E-02 1.410070900E-02 -7.864542305E-03 2.850433998E-02
 1.962752938E+00 9.134233594E-01 2.989612706E-02 2.833143435E-02 1.419155113E-02 -7.954224013E-03 2.871221490E-02
 1.956564188E+00 9.119889736E-01 2.996173501E-02 2.856451645E-02 1.428249851E-02 -8.044308983E-03 2.892050892E-02
 1.950375438E+00 9.105110765E-01 3.002821095E-02 2.879826352E-02 1.437405590E-02 -8.136931807E-03 2.913207747E-02
 1.944186687E+00 9.090296626E-01 3.009089455E-02 2.903285436E-02 1.446586382E-02 -8.229797706E-03 2.934437059E-02
 1.937997937E+00 9.075482488E-01 3.015357815E-02 2.926744334E-02 1.455767080E-02 -8.322664537E-03 2.955666371E-02
 1.931809187E+00 9.060641527E-01 3.021962754E-02 2.950263955E-02 1.464988105E-02 -8.416026831E-03 2.976936661E-02
 1.925620437E+00 9.045781493E-01 3.028540686E-02 2.973834798E-02 1.474236045E-02 -8.509576321E-03 2.998253517E-02
 1.919431686E+00 9.030619860E-01 3.034509532E-02 2.998232655E-02 1.483567338E-02 -8.604099974E-03 3.020689450E-02
 1.913242936E+00 9.015416503E-01 3.040704131E-02 3.022766858E-02 1.492914930E-02 -8.698882535E-03 3.043318912E-02
 1.907054186E+00 9.000216126E-01 3.046930768E-02 3.047297709E-02 1.502262894E-02 -8.793668821E-03 3.065944649E-02
 1.900865436E+00 8.985004425E-01 3.053009138E-02 3.071844392E-02 1.511608809E-02 -8.888435550E-03 3.088588640E-02
 1.894676685E+00 8.969759941E-01 3.058638424E-02 3.096439131E-02 1.520948485E-02 -8.983137086E-03 3.111287393E-02
 1.888487935E+00 8.954102397E-01 3.064195812E-02 3.121419251E-02 1.530290861E-02 -9.078847244E-03 3.134485334E-02
 1.882299185E+00 8.937906027E-01 3.069659323E-02 3.146900982E-02 1.539636590E-02 -9.175870568E-03 3.158332780E-02
 1.876110435E+00 8.921698332E-01 3.075006045E-02 3.172381967E-02 1.548982877E-02 -9.272882715E-03 3.182179108E-02
 1.869921684E+00 8.905441761E-01 3.079860099E-02 3.197859973E-02 1.558331866E-02 -9.369845502E-03 3.206022084E-02
 1.863732815E+00 8.889207244E-01 3.084933944E-02 3.223339096E-02 1.567679644E-02 -9.466829710E-03 3.229866922E-02
 1.857544065E+00 8.872980475E-01 3.090087883E-02 3.248818591E-02 1.577027142E-02 -9.563822299E-03 3.253712133E-02
 1.851355314E+00 8.856062889E-01 3.094551526E-02 3.275357559E-02 1.586537622E-02 -9.663054720E-03 3.278613091E-02
 1.845166564E+00 8.839062452E-01 3.098436631E-02 3.302036971E-02 1.596046798E-02 -9.762573987E-03 3.303555027E-02
 1.838977814E+00 8.822062612E-01 3.102321737E-02 3.328716382E-02 1.605555974E-02 -9.862094186E-03 3.328497335E-02
 1.832789063E+00 8.805102110E-01 3.105852194E-02 3.355364874E-02 1.615051739E-02 -9.961205535E-03 3.353433684E-02
 1.826600313E+00 8.788160682E-01 3.109159134E-02 3.382001817E-02 1.624540798E-02 -1.006010454E-02 3.378367424E-02
 1.820411563E+00 8.770808578E-01 3.112256527E-02 3.408472240E-02 1.634276100E-02 -1.015950646E-02 3.403186426E-02
