##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 7   (Re = 5600, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.841556549E+00 1.059429765E+00 -8.339481428E-03 1.177558489E-02 4.443823826E-03 1.175818848E-03 1.300090924E-02
 2.835367680E+00 1.062174439E+00 -8.452417329E-03 1.165544149E-02 4.564606119E-03 1.130812452E-03 1.298618875E-02
 2.829179049E+00 1.064766288E+00 -8.562278934E-03 1.155223884E-02 4.682329483E-03 1.086527482E-03 1.297842804E-02
 2.822990179E+00 1.067219019E+00 -8.670361713E-03 1.146430150E-02 4.797399510E-03 1.042441581E-03 1.297719590E-02
 2.816801548E+00 1.069550514E+00 -8.776350878E-03 1.138995029E-02 4.910007119E-03 9.985368233E-04 1.298189070E-02
 2.810612679E+00 1.071768880E+00 -8.880903944E-03 1.132748835E-02 5.020278972E-03 9.545631474E-04 1.299183909E-02
 2.804423809E+00 1.073877573E+00 -8.985218592E-03 1.127520576E-02 5.128373858E-03 9.100820753E-04 1.300633419E-02
 2.798235178E+00 1.075861692E+00 -9.088298306E-03 1.123364363E-02 5.234056152E-03 8.650607197E-04 1.302556787E-02
 2.792046309E+00 1.077755809E+00 -9.191068821E-03 1.119911857E-02 5.337966140E-03 8.190981462E-04 1.304781996E-02
 2.785857677E+00 1.079568624E+00 -9.293611161E-03 1.117006131E-02 5.440416746E-03 7.723281160E-04 1.307225227E-02
 2.779668808E+00 1.081302762E+00 -9.396187961E-03 1.114579476E-02 5.541548133E-03 7.247544127E-04 1.309849136E-02
 2.773480177E+00 1.082930923E+00 -9.498972446E-03 1.112794876E-02 5.640711170E-03 6.758573581E-04 1.312694326E-02
 2.767291307E+00 1.084496737E+00 -9.601715952E-03 1.111452095E-02 5.738770589E-03 6.261121016E-04 1.315717585E-02
 2.761102676E+00 1.086007714E+00 -9.704745375E-03 1.110506337E-02 5.835935008E-03 5.755933817E-04 1.318914350E-02
 2.754913807E+00 1.087434292E+00 -9.807848372E-03 1.110200211E-02 5.932013039E-03 5.239474704E-04 1.322442759E-02
 2.748725176E+00 1.088797688E+00 -9.910961613E-03 1.110491809E-02 6.027806550E-03 4.711373185E-04 1.326373313E-02
 2.742536306E+00 1.090123415E+00 -1.001749188E-02 1.111134421E-02 6.123374682E-03 4.175551294E-04 1.330540050E-02
 2.736347675E+00 1.091364622E+00 -1.012513135E-02 1.112335362E-02 6.218342576E-03 3.622472868E-04 1.335110050E-02
 2.730158806E+00 1.092575550E+00 -1.023334824E-02 1.113711949E-02 6.312902085E-03 3.066106583E-04 1.339801960E-02
 2.723970175E+00 1.093717337E+00 -1.033993345E-02 1.115542091E-02 6.406426430E-03 2.501400595E-04 1.344799343E-02
 2.717781305E+00 1.094820380E+00 -1.044897083E-02 1.117647160E-02 6.499744952E-03 1.926886616E-04 1.350023318E-02
 2.711592674E+00 1.095869422E+00 -1.055768412E-02 1.120217610E-02 6.592771970E-03 1.335843990E-04 1.355628856E-02
 2.705403805E+00 1.096881270E+00 -1.066825073E-02 1.123083103E-02 6.685337052E-03 7.420368638E-05 1.361450087E-02
 2.699215174E+00 1.097818971E+00 -1.077649277E-02 1.126595121E-02 6.776978262E-03 1.423141566E-05 1.367758028E-02
 2.693026304E+00 1.098749399E+00 -1.088631991E-02 1.130177639E-02 6.868535187E-03 -4.589755918E-05 1.374117099E-02
 2.686837435E+00 1.099582195E+00 -1.099849585E-02 1.134611759E-02 6.959306076E-03 -1.088795834E-04 1.381202135E-02
 2.680648804E+00 1.100416422E+00 -1.111011300E-02 1.139031537E-02 7.050100248E-03 -1.718625572E-04 1.388278231E-02
 2.674459934E+00 1.101183653E+00 -1.122311503E-02 1.144074183E-02 7.139751222E-03 -2.351282019E-04 1.395834889E-02
 2.668271303E+00 1.101917386E+00 -1.133403182E-02 1.149419509E-02 7.228838746E-03 -2.985864703E-04 1.403635368E-02
 2.662082434E+00 1.102644205E+00 -1.144718193E-02 1.154837664E-02 7.317822427E-03 -3.621119249E-04 1.411486324E-02
 2.655893803E+00 1.103287935E+00 -1.156136114E-02 1.161041670E-02 7.406190038E-03 -4.284540773E-04 1.420001592E-02
 2.649704933E+00 1.103932023E+00 -1.167542581E-02 1.167244092E-02 7.494563237E-03 -4.948012065E-04 1.428516675E-02
 2.643516302E+00 1.104553223E+00 -1.178994123E-02 1.173671708E-02 7.582714781E-03 -5.611837259E-04 1.437169686E-02
 2.637327433E+00 1.105112910E+00 -1.190389600E-02 1.180727500E-02 7.670316380E-03 -6.277500070E-04 1.446217205E-02
 2.631138802E+00 1.105669856E+00 -1.201937534E-02 1.187781990E-02 7.757865824E-03 -6.942229229E-04 1.455252524E-02
 2.624949932E+00 1.106203198E+00 -1.213371195E-02 1.194972172E-02 7.845701650E-03 -7.613823400E-04 1.464384794E-02
 2.618761301E+00 1.106674552E+00 -1.224827021E-02 1.202481799E-02 7.934128866E-03 -8.299963083E-04 1.473726239E-02
 2.612572432E+00 1.107140899E+00 -1.236492861E-02 1.209976152E-02 8.022502065E-03 -8.984377491E-04 1.483050734E-02
 2.606383801E+00 1.107599378E+00 -1.247931924E-02 1.217555907E-02 8.110957220E-03 -9.670750587E-04 1.492452435E-02
 2.600194931E+00 1.107978821E+00 -1.259393245E-02 1.225561276E-02 8.199523203E-03 -1.035771216E-03 1.502214931E-02
 2.594006300E+00 1.108354211E+00 -1.271061320E-02 1.233590208E-02 8.287986740E-03 -1.104338560E-03 1.511987299E-02
 2.587817430E+00 1.108731508E+00 -1.282633096E-02 1.241608243E-02 8.376498707E-03 -1.172965858E-03 1.521755010E-02
 2.581628561E+00 1.109031796E+00 -1.294190623E-02 1.250333712E-02 8.465744555E-03 -1.243302249E-03 1.532130502E-02
 2.575439930E+00 1.109308839E+00 -1.305972785E-02 1.259274874E-02 8.554971777E-03 -1.313979272E-03 1.542666648E-02
 2.569251060E+00 1.109585881E+00 -1.317754854E-02 1.268216036E-02 8.644198067E-03 -1.384656178E-03 1.553202793E-02
 2.563062429E+00 1.109834909E+00 -1.329499949E-02 1.277422067E-02 8.733643219E-03 -1.455594436E-03 1.563972607E-02
 2.556873560E+00 1.110013723E+00 -1.340925973E-02 1.287303679E-02 8.823439479E-03 -1.527008368E-03 1.575327106E-02
 2.550684929E+00 1.110193372E+00 -1.352025848E-02 1.297186501E-02 8.913210593E-03 -1.598319504E-03 1.586686634E-02
 2.544496059E+00 1.110373139E+00 -1.363125630E-02 1.307069231E-02 9.002981707E-03 -1.669630758E-03 1.598046161E-02
 2.538307428E+00 1.110490799E+00 -1.374296565E-02 1.317272708E-02 9.093409404E-03 -1.741272514E-03 1.609822176E-02
 2.532118559E+00 1.110572577E+00 -1.385263354E-02 1.327657327E-02 9.184484370E-03 -1.813265728E-03 1.621838100E-02
 2.525929928E+00 1.110654473E+00 -1.396230236E-02 1.338041946E-02 9.275558405E-03 -1.885258942E-03 1.633854024E-02
 2.519741058E+00 1.110733271E+00 -1.407326479E-02 1.348433830E-02 9.366543032E-03 -1.957187429E-03 1.645885780E-02
 2.513552427E+00 1.110740781E+00 -1.418414060E-02 1.359026227E-02 9.458260611E-03 -2.029414056E-03 1.658255607E-02
 2.507363558E+00 1.110725880E+00 -1.429388486E-02 1.369682886E-02 9.550271556E-03 -2.101711230E-03 1.670736074E-02
 2.501174927E+00 1.110711694E+00 -1.440321468E-02 1.380337682E-02 9.642294608E-03 -2.173985122E-03 1.683214866E-02
 2.494986057E+00 1.110693932E+00 -1.451441366E-02 1.391000673E-02 9.734267369E-03 -2.246364020E-03 1.695700735E-02
 2.488797426E+00 1.110604763E+00 -1.462471113E-02 1.401952095E-02 9.827461094E-03 -2.320087282E-03 1.708505489E-02
 2.482608557E+00 1.110488892E+00 -1.473467238E-02 1.413010899E-02 9.921108373E-03 -2.394310664E-03 1.721428894E-02
 2.476419926E+00 1.110371947E+00 -1.484514959E-02 1.424076222E-02 1.001472957E-02 -2.468552208E-03 1.734352857E-02
 2.470231056E+00 1.110254645E+00 -1.495578885E-02 1.435143687E-02 1.010834333E-02 -2.542799339E-03 1.747276820E-02
 2.464042187E+00 1.110086203E+00 -1.506587584E-02 1.446668990E-02 1.020188816E-02 -2.617396414E-03 1.760534197E-02
 2.457853556E+00 1.109879136E+00 -1.517572533E-02 1.458539907E-02 1.029536687E-02 -2.692239592E-03 1.774041913E-02
 2.451664686E+00 1.109667778E+00 -1.528757531E-02 1.470470801E-02 1.038865000E-02 -2.766918391E-03 1.787578687E-02
 2.445476055E+00 1.109458089E+00 -1.539865136E-02 1.482378505E-02 1.048200857E-02 -2.841660753E-03 1.801104285E-02
 2.439287186E+00 1.109228015E+00 -1.550816093E-02 1.494514197E-02 1.057530940E-02 -2.916313009E-03 1.814804040E-02
 2.433098555E+00 1.108944774E+00 -1.561656035E-02 1.507258881E-02 1.066820603E-02 -2.990395296E-03 1.828961633E-02
 2.426909685E+00 1.108660460E+00 -1.572608389E-02 1.520016696E-02 1.076098438E-02 -3.064205404E-03 1.843140274E-02
 2.420721054E+00 1.108376145E+00 -1.583560742E-02 1.532774605E-02 1.085376367E-02 -3.138015280E-03 1.857318915E-02
 2.414532185E+00 1.108092070E+00 -1.594490185E-02 1.545529813E-02 1.094656624E-02 -3.211880568E-03 1.871493272E-02
 2.408343554E+00 1.107757688E+00 -1.605173014E-02 1.558551937E-02 1.103918161E-02 -3.284051782E-03 1.885968819E-02
 2.402154684E+00 1.107411027E+00 -1.616740786E-02 1.571574993E-02 1.113175880E-02 -3.356206464E-03 1.900433190E-02
 2.395966053E+00 1.107062936E+00 -1.628487557E-02 1.584593765E-02 1.122434158E-02 -3.428412369E-03 1.914889738E-02
 2.389777184E+00 1.106714725E+00 -1.640235819E-02 1.597612351E-02 1.131692249E-02 -3.500616876E-03 1.929346099E-02
 2.383588552E+00 1.106331468E+00 -1.652176864E-02 1.610718854E-02 1.140850689E-02 -3.572656307E-03 1.943736896E-02
 2.377399683E+00 1.105913877E+00 -1.663890295E-02 1.623940095E-02 1.149959583E-02 -3.644846845E-03 1.958140358E-02
 2.371211052E+00 1.105497718E+00 -1.675518043E-02 1.637149416E-02 1.159087569E-02 -3.717038082E-03 1.972554438E-02
 2.365022182E+00 1.105080247E+00 -1.687228121E-02 1.650370099E-02 1.168197207E-02 -3.789228620E-03 1.986958273E-02
 2.358833313E+00 1.104658723E+00 -1.699183136E-02 1.663625427E-02 1.177252177E-02 -3.861416364E-03 2.001331747E-02
 2.352644682E+00 1.104179859E+00 -1.711135730E-02 1.677201316E-02 1.186180580E-02 -3.933759406E-03 2.015860379E-02
 2.346455812E+00 1.103696585E+00 -1.723088138E-02 1.690802537E-02 1.195098925E-02 -4.006114788E-03 2.030401118E-02
 2.340267181E+00 1.103213787E+00 -1.735012792E-02 1.704397425E-02 1.204021927E-02 -4.078481346E-03 2.044943161E-02
 2.334078312E+00 1.102728248E+00 -1.747067459E-02 1.718021370E-02 1.212923322E-02 -4.150794819E-03 2.059479617E-02
 2.327889681E+00 1.102221727E+00 -1.759032346E-02 1.731864922E-02 1.221824437E-02 -4.222905729E-03 2.074203268E-02
 2.321700811E+00 1.101679921E+00 -1.770846546E-02 1.746077649E-02 1.230725180E-02 -4.294676706E-03 2.089241333E-02
 2.315512180E+00 1.101135254E+00 -1.782847196E-02 1.760287024E-02 1.239616424E-02 -4.366190638E-03 2.104265988E-02
 2.309323311E+00 1.100589752E+00 -1.794898696E-02 1.774495468E-02 1.248505153E-02 -4.437633790E-03 2.119286917E-02
 2.303134680E+00 1.100046515E+00 -1.806803234E-02 1.788706519E-02 1.257401332E-02 -4.509280436E-03 2.134318464E-02
 2.296945810E+00 1.099473715E+00 -1.818420365E-02 1.802925020E-02 1.266339142E-02 -4.579389002E-03 2.149495482E-02
 2.290757179E+00 1.098894477E+00 -1.830180548E-02 1.816990040E-02 1.275280863E-02 -4.648584872E-03 2.164616622E-02
 2.284568310E+00 1.098315239E+00 -1.841944642E-02 1.831052266E-02 1.284222491E-02 -4.717770033E-03 2.179736272E-02
 2.278379679E+00 1.097736001E+00 -1.853708737E-02 1.845114492E-02 1.293164119E-02 -4.786955658E-03 2.194855735E-02
 2.272190809E+00 1.097153544E+00 -1.865099929E-02 1.858933270E-02 1.302133407E-02 -4.855329636E-03 2.209911309E-02
 2.266002178E+00 1.096566677E+00 -1.875064895E-02 1.872094534E-02 1.311167050E-02 -4.921347369E-03 2.224811353E-02
 2.259813309E+00 1.095979810E+00 -1.885029860E-02 1.885255612E-02 1.320200693E-02 -4.987364635E-03 2.239711210E-02
 2.253624439E+00 1.095393062E+00 -1.894995011E-02 1.898416691E-02 1.329234336E-02 -5.053381901E-03 2.254611067E-02
 2.247435808E+00 1.094806314E+00 -1.905098930E-02 1.911493018E-02 1.338248514E-02 -5.119245965E-03 2.269478515E-02
 2.241246939E+00 1.094196320E+00 -1.915027946E-02 1.924208552E-02 1.347165927E-02 -5.182085093E-03 2.284195460E-02
 2.235058308E+00 1.093579769E+00 -1.924788766E-02 1.936841384E-02 1.356074959E-02 -5.244277418E-03 2.298884653E-02
 2.228869438E+00 1.092963457E+00 -1.934475265E-02 1.949476637E-02 1.364996657E-02 -5.306626204E-03 2.313580737E-02
 2.222680807E+00 1.092346311E+00 -1.944404282E-02 1.962104253E-02 1.373876911E-02 -5.368464626E-03 2.328253910E-02
 2.216491938E+00 1.091715336E+00 -1.954145171E-02 1.974573173E-02 1.382712275E-02 -5.428884644E-03 2.342735603E-02
 2.210303307E+00 1.091059208E+00 -1.963518746E-02 1.986754499E-02 1.391470432E-02 -5.486781709E-03 2.356872335E-02
 2.204114437E+00 1.090402007E+00 -1.972979680E-02 1.998935081E-02 1.400212664E-02 -5.544436164E-03 2.370982617E-02
 2.197925806E+00 1.089744806E+00 -1.982452348E-02 2.011115476E-02 1.408952754E-02 -5.602057558E-03 2.385089360E-02
 2.191736937E+00 1.089087129E+00 -1.991905272E-02 2.023268491E-02 1.417689957E-02 -5.659615155E-03 2.399173006E-02
 2.185548306E+00 1.088407278E+00 -2.001124620E-02 2.034428902E-02 1.426237170E-02 -5.713544786E-03 2.412280627E-02
 2.179359436E+00 1.087726593E+00 -2.010569721E-02 2.045544051E-02 1.434709597E-02 -5.767004564E-03 2.425297722E-02
 2.173170805E+00 1.087045670E+00 -2.020052820E-02 2.056651376E-02 1.443169359E-02 -5.820385180E-03 2.438299730E-02
 2.166981936E+00 1.086365104E+00 -2.029457688E-02 2.067774348E-02 1.451655105E-02 -5.873928778E-03 2.451333031E-02
 2.160793304E+00 1.085664511E+00 -2.038481645E-02 2.079304121E-02 1.460797992E-02 -5.926318467E-03 2.465316467E-02
 2.154604435E+00 1.084958553E+00 -2.047579177E-02 2.090895362E-02 1.470045093E-02 -5.978300702E-03 2.479461953E-02
 2.148415804E+00 1.084244728E+00 -2.057451010E-02 2.102455683E-02 1.479288563E-02 -6.030476186E-03 2.493541688E-02
 2.142226934E+00 1.083524823E+00 -2.067925036E-02 2.113991790E-02 1.488529053E-02 -6.082802080E-03 2.507570013E-02
 2.136038065E+00 1.082791805E+00 -2.078580856E-02 2.125732228E-02 1.497678272E-02 -6.135252770E-03 2.521708421E-02
 2.129849434E+00 1.082033992E+00 -2.089150809E-02 2.138013579E-02 1.506733801E-02 -6.188194733E-03 2.536262944E-02
 2.123660564E+00 1.081277132E+00 -2.099618688E-02 2.150284685E-02 1.515816245E-02 -6.241102703E-03 2.550838515E-02
 2.117471933E+00 1.080520391E+00 -2.110086568E-02 2.162555791E-02 1.524898689E-02 -6.294011138E-03 2.565414272E-02
 2.111283064E+00 1.079760671E+00 -2.120846696E-02 2.174855769E-02 1.533903927E-02 -6.347015500E-03 2.579929493E-02
 2.105094433E+00 1.078986287E+00 -2.131571062E-02 2.187048830E-02 1.542689931E-02 -6.399204023E-03 2.594200894E-02
 2.098905563E+00 1.078185439E+00 -2.142157033E-02 2.199037373E-02 1.551090274E-02 -6.449861918E-03 2.608037181E-02
 2.092716932E+00 1.077384591E+00 -2.152743004E-02 2.211025730E-02 1.559490617E-02 -6.500520278E-03 2.621873468E-02
 2.086528063E+00 1.076583624E+00 -2.163496986E-02 2.223014086E-02 1.567853801E-02 -6.550879218E-03 2.635670640E-02
 2.080339432E+00 1.075782657E+00 -2.174198814E-02 2.235002257E-02 1.576228626E-02 -6.601330824E-03 2.649479918E-02
 2.074150562E+00 1.074975848E+00 -2.184635960E-02 2.246973477E-02 1.584614627E-02 -6.649939343E-03 2.663182467E-02
 2.067961931E+00 1.074157715E+00 -2.194580063E-02 2.258912101E-02 1.593021117E-02 -6.694960408E-03 2.676680870E-02
 2.061773062E+00 1.073340416E+00 -2.204709686E-02 2.270859107E-02 1.601409726E-02 -6.738665979E-03 2.690157853E-02
 2.055584431E+00 1.072523236E+00 -2.214839496E-02 2.282806113E-02 1.609798521E-02 -6.782372016E-03 2.703634836E-02
 2.049395561E+00 1.071705937E+00 -2.224969119E-02 2.294753119E-02 1.618187129E-02 -6.826078054E-03 2.717112005E-02
 2.043206930E+00 1.070884466E+00 -2.234869264E-02 2.306767553E-02 1.626577228E-02 -6.868339609E-03 2.730606869E-02
 2.037018061E+00 1.070060730E+00 -2.243523672E-02 2.318920940E-02 1.634932682E-02 -6.905199029E-03 2.744129114E-02
 2.030829191E+00 1.069242954E+00 -2.251552045E-02 2.331086248E-02 1.643274911E-02 -6.941871718E-03 2.757682838E-02
 2.024640560E+00 1.068425179E+00 -2.259580418E-02 2.343251556E-02 1.651617140E-02 -6.978544407E-03 2.771236561E-02
 2.018451691E+00 1.067607760E+00 -2.267646417E-02 2.355399355E-02 1.659953408E-02 -7.015147712E-03 2.784773335E-02
 2.012263060E+00 1.066790700E+00 -2.275869809E-02 2.367365174E-02 1.668257080E-02 -7.051313762E-03 2.798157744E-02
 2.006074190E+00 1.065963864E+00 -2.283681184E-02 2.378749475E-02 1.676565781E-02 -7.087176200E-03 2.811144479E-02
 1.999885559E+00 1.065137148E+00 -2.291461639E-02 2.390142158E-02 1.684879512E-02 -7.123036776E-03 2.824140713E-02
 1.993696809E+00 1.064310431E+00 -2.299153991E-02 2.401559427E-02 1.693207771E-02 -7.158891764E-03 2.837164328E-02
 1.987508059E+00 1.063483477E+00 -2.307118475E-02 2.412901446E-02 1.701491326E-02 -7.194764446E-03 2.850103565E-02
 1.981319308E+00 1.062656641E+00 -2.315082774E-02 2.424243279E-02 1.709774882E-02 -7.230637129E-03 2.863042802E-02
 1.975130439E+00 1.061818004E+00 -2.322923765E-02 2.435287274E-02 1.718059368E-02 -7.265909109E-03 2.875885926E-02
 1.968941689E+00 1.060978293E+00 -2.330807410E-02 2.446304634E-02 1.726337150E-02 -7.301074918E-03 2.888714522E-02
 1.962752938E+00 1.060138583E+00 -2.338978276E-02 2.457343228E-02 1.734580472E-02 -7.336010225E-03 2.901519649E-02
 1.956564188E+00 1.059298873E+00 -2.347149141E-02 2.468381822E-02 1.742823608E-02 -7.370945066E-03 2.914324775E-02
 1.950375438E+00 1.058459163E+00 -2.355224453E-02 2.479413524E-02 1.751078479E-02 -7.405956741E-03 2.927137725E-02
 1.944186687E+00 1.057619691E+00 -2.362896316E-02 2.490269393E-02 1.759321615E-02 -7.439119276E-03 2.939878963E-02
 1.937997937E+00 1.056783080E+00 -2.370630391E-02 2.500972524E-02 1.767491922E-02 -7.470589597E-03 2.952525206E-02
 1.931809187E+00 1.055933833E+00 -2.379401959E-02 2.511624433E-02 1.775701903E-02 -7.502694149E-03 2.965129353E-02
 1.925620437E+00 1.055077791E+00 -2.388735116E-02 2.522248775E-02 1.783933304E-02 -7.535142824E-03 2.977710776E-02
 1.919431686E+00 1.054221988E+00 -2.398092672E-02 2.532860637E-02 1.792160980E-02 -7.567547262E-03 2.990288660E-02
 1.913242936E+00 1.053373694E+00 -2.407571115E-02 2.543090098E-02 1.800285280E-02 -7.598592900E-03 3.002739884E-02
 1.907054186E+00 1.052537918E+00 -2.416712791E-02 2.552555688E-02 1.808212884E-02 -7.626910228E-03 3.014913574E-02
 1.900865436E+00 1.051701188E+00 -2.425789461E-02 2.562063932E-02 1.816153899E-02 -7.655350491E-03 3.027094901E-02
 1.894676685E+00 1.050863862E+00 -2.434822917E-02 2.571600303E-02 1.824103296E-02 -7.683872711E-03 3.039281443E-02
 1.888487935E+00 1.050029755E+00 -2.444082499E-02 2.580988966E-02 1.832007244E-02 -7.711966988E-03 3.051440977E-02
 1.882299185E+00 1.049195647E+00 -2.453341894E-02 2.590377443E-02 1.839911006E-02 -7.740060799E-03 3.063600510E-02
 1.876110435E+00 1.048370719E+00 -2.462160215E-02 2.598899789E-02 1.847749762E-02 -7.765587419E-03 3.075504676E-02
 1.869921684E+00 1.047547817E+00 -2.470882982E-02 2.607234940E-02 1.855574548E-02 -7.790558971E-03 3.087353706E-02
 1.863732815E+00 1.046723127E+00 -2.479921840E-02 2.615590207E-02 1.863341406E-02 -7.815691642E-03 3.099189512E-02
 1.857544065E+00 1.045898438E+00 -2.488975599E-02 2.623946406E-02 1.871105283E-02 -7.840831764E-03 3.111024760E-02
 1.851355314E+00 1.045073867E+00 -2.497989498E-02 2.632299997E-02 1.878876798E-02 -7.865951397E-03 3.122861497E-02
 1.845166564E+00 1.044241190E+00 -2.506872267E-02 2.640741318E-02 1.886554994E-02 -7.890813984E-03 3.134735674E-02
 1.838977814E+00 1.043385029E+00 -2.516067959E-02 2.649617754E-02 1.893874630E-02 -7.915947586E-03 3.146725520E-02
