##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 7   (Re = 5600, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.714742422E+00 1.086973071E+00 8.644164540E-03 1.106640510E-02 6.297747139E-03 2.753840818E-04 1.330033038E-02
 2.709979534E+00 1.087970376E+00 8.794425055E-03 1.108726300E-02 6.360874511E-03 2.206829522E-04 1.334099472E-02
 2.705216408E+00 1.088910937E+00 8.943937719E-03 1.111230813E-02 6.424046122E-03 1.647443714E-04 1.338489167E-02
 2.700453520E+00 1.089857221E+00 9.095052257E-03 1.113698166E-02 6.487153005E-03 1.088623612E-04 1.342846919E-02
 2.695690393E+00 1.090759039E+00 9.242335334E-03 1.116480958E-02 6.550538819E-03 5.208315270E-05 1.347462926E-02
 2.690927505E+00 1.091625094E+00 9.390536696E-03 1.119531319E-02 6.614054088E-03 -5.588586646E-06 1.352286525E-02
 2.686164618E+00 1.092490315E+00 9.538469836E-03 1.122586802E-02 6.677578203E-03 -6.327211304E-05 1.357115433E-02
 2.681401491E+00 1.093304873E+00 9.683110751E-03 1.125957258E-02 6.741484161E-03 -1.220229242E-04 1.362237521E-02
 2.676638603E+00 1.094095707E+00 9.829292074E-03 1.129484735E-02 6.805479527E-03 -1.813006966E-04 1.367488410E-02
 2.671875477E+00 1.094883323E+00 9.974356741E-03 1.133027766E-02 6.869532634E-03 -2.406462881E-04 1.372760627E-02
 2.667112589E+00 1.095618486E+00 1.011659112E-02 1.136828680E-02 6.934083998E-03 -3.010546206E-04 1.378309820E-02
 2.662349701E+00 1.096332908E+00 1.026030537E-02 1.140741538E-02 6.998756900E-03 -3.618984483E-04 1.383968908E-02
 2.657586575E+00 1.097043991E+00 1.040310040E-02 1.144666970E-02 7.063482888E-03 -4.228028702E-04 1.389644109E-02
 2.652823687E+00 1.097704530E+00 1.054337714E-02 1.148857735E-02 7.128709927E-03 -4.845439980E-04 1.395576354E-02
 2.648060560E+00 1.098332763E+00 1.068433467E-02 1.153219957E-02 7.194159552E-03 -5.467959563E-04 1.401669160E-02
 2.643297672E+00 1.098962069E+00 1.082564890E-02 1.157574356E-02 7.259580307E-03 -6.090232055E-04 1.407754421E-02
 2.638534784E+00 1.099553943E+00 1.096418966E-02 1.162152924E-02 7.325545419E-03 -6.716982462E-04 1.414044574E-02
 2.633771658E+00 1.100091577E+00 1.110159047E-02 1.167050563E-02 7.392173633E-03 -7.349214866E-04 1.420621388E-02
 2.629008770E+00 1.100639105E+00 1.124154497E-02 1.171886735E-02 7.458555046E-03 -7.980588125E-04 1.427140459E-02
 2.624245644E+00 1.101169705E+00 1.137852948E-02 1.176831219E-02 7.525309455E-03 -8.613258833E-04 1.433757506E-02
 2.619482756E+00 1.101618528E+00 1.151476707E-02 1.182336546E-02 7.593395654E-03 -9.250576841E-04 1.440844126E-02
 2.614719629E+00 1.102076173E+00 1.165357511E-02 1.187775843E-02 7.661178242E-03 -9.888125351E-04 1.447868720E-02
 2.609956741E+00 1.102524519E+00 1.178968512E-02 1.193284430E-02 7.729279809E-03 -1.052543172E-03 1.454958413E-02
 2.605193853E+00 1.102919936E+00 1.192459557E-02 1.199299935E-02 7.798505481E-03 -1.116363215E-03 1.462444849E-02
 2.600430727E+00 1.103291988E+00 1.205965783E-02 1.205550041E-02 7.868178189E-03 -1.180221559E-03 1.470110100E-02
 2.595667839E+00 1.103665948E+00 1.219524723E-02 1.211788505E-02 7.937772200E-03 -1.244075946E-03 1.477762964E-02
 2.590904713E+00 1.104021072E+00 1.232939586E-02 1.218190417E-02 8.007871918E-03 -1.308055478E-03 1.485558972E-02
 2.586141825E+00 1.104312420E+00 1.246335730E-02 1.225210633E-02 8.079367690E-03 -1.372569124E-03 1.493869070E-02
 2.581378937E+00 1.104610085E+00 1.259907894E-02 1.232190058E-02 8.150649257E-03 -1.437010127E-03 1.502136514E-02
 2.576615810E+00 1.104900956E+00 1.273290347E-02 1.239213441E-02 8.222160861E-03 -1.501529478E-03 1.510449965E-02
 2.571852922E+00 1.105151653E+00 1.286493242E-02 1.246631052E-02 8.294531144E-03 -1.566345687E-03 1.519122068E-02
 2.567089796E+00 1.105374455E+00 1.299572084E-02 1.254321262E-02 8.367495611E-03 -1.631367253E-03 1.528042089E-02
 2.562326908E+00 1.105601192E+00 1.312783733E-02 1.261963695E-02 8.440388367E-03 -1.696311287E-03 1.536921971E-02
 2.557564020E+00 1.105823636E+00 1.325847581E-02 1.269659214E-02 8.513361216E-03 -1.761341584E-03 1.545846555E-02
 2.552800894E+00 1.105986714E+00 1.338866446E-02 1.277973689E-02 8.587271906E-03 -1.827270957E-03 1.555352937E-02
 2.548038006E+00 1.106146812E+00 1.351944823E-02 1.286316756E-02 8.661253378E-03 -1.893235953E-03 1.564888656E-02
 2.543274879E+00 1.106305122E+00 1.364974678E-02 1.294680871E-02 8.735245094E-03 -1.959236106E-03 1.574442349E-02
 2.538511992E+00 1.106451631E+00 1.377904508E-02 1.303156745E-02 8.809420280E-03 -2.025306458E-03 1.584106684E-02
 2.533749104E+00 1.106541872E+00 1.390467305E-02 1.312152110E-02 8.884521201E-03 -2.091632923E-03 1.594295353E-02
 2.528985977E+00 1.106633067E+00 1.403062697E-02 1.321136113E-02 8.959598839E-03 -2.157944720E-03 1.604474336E-02
 2.524223089E+00 1.106722713E+00 1.415611058E-02 1.330136508E-02 9.034710936E-03 -2.224277705E-03 1.614667661E-02
 2.519459963E+00 1.106793761E+00 1.428189781E-02 1.339324377E-02 9.110363200E-03 -2.291026292E-03 1.625046693E-02
 2.514697075E+00 1.106825471E+00 1.440832112E-02 1.348907594E-02 9.187152609E-03 -2.358650789E-03 1.635817997E-02
 2.509934187E+00 1.106856346E+00 1.453453861E-02 1.358496398E-02 9.263979271E-03 -2.426271327E-03 1.646595262E-02
 2.505171061E+00 1.106887579E+00 1.466083527E-02 1.368083060E-02 9.340791963E-03 -2.493893495E-03 1.657370105E-02
 2.500408173E+00 1.106894732E+00 1.478558034E-02 1.377858594E-02 9.418518282E-03 -2.561033936E-03 1.668371074E-02
 2.495645046E+00 1.106867552E+00 1.490809768E-02 1.387905516E-02 9.497557767E-03 -2.627482638E-03 1.679696701E-02
 2.490882158E+00 1.106838822E+00 1.502997894E-02 1.397946663E-02 9.576731361E-03 -2.693889895E-03 1.691035181E-02
 2.486119270E+00 1.106811285E+00 1.515238453E-02 1.407992560E-02 9.655794129E-03 -2.760331146E-03 1.702363230E-02
 2.481356144E+00 1.106767535E+00 1.527660992E-02 1.418059692E-02 9.735816158E-03 -2.827120246E-03 1.713865064E-02
 2.476593256E+00 1.106701970E+00 1.540327352E-02 1.428155322E-02 9.817124344E-03 -2.894375939E-03 1.725600287E-02
 2.471830130E+00 1.106633663E+00 1.552887820E-02 1.438207179E-02 9.898631833E-03 -2.961611142E-03 1.737337559E-02
 2.467067242E+00 1.106567860E+00 1.565543748E-02 1.448298525E-02 9.979959577E-03 -3.028864739E-03 1.749072969E-02
 2.462304354E+00 1.106479883E+00 1.577997394E-02 1.458310150E-02 1.006150898E-02 -3.095128573E-03 1.760816202E-02
 2.457541227E+00 1.106355071E+00 1.590116508E-02 1.468190178E-02 1.014342345E-02 -3.159756772E-03 1.772572100E-02
 2.452778339E+00 1.106225610E+00 1.602066681E-02 1.478063874E-02 1.022554282E-02 -3.224360757E-03 1.784338430E-02
 2.448015213E+00 1.106100440E+00 1.614171267E-02 1.487943437E-02 1.030747499E-02 -3.288986860E-03 1.796095259E-02
 2.443252325E+00 1.105959654E+00 1.626529731E-02 1.497834362E-02 1.038948260E-02 -3.354436019E-03 1.807810180E-02
 2.438489437E+00 1.105794191E+00 1.639292948E-02 1.507743541E-02 1.047161128E-02 -3.421198810E-03 1.819458604E-02
 2.433726311E+00 1.105624080E+00 1.651828922E-02 1.517662872E-02 1.055406593E-02 -3.487771377E-03 1.831126958E-02
 2.428963423E+00 1.105458260E+00 1.664574444E-02 1.527572796E-02 1.063621975E-02 -3.554519266E-03 1.842776872E-02
 2.424200296E+00 1.105278850E+00 1.677009277E-02 1.537700649E-02 1.071937010E-02 -3.619586118E-03 1.854737848E-02
 2.419437408E+00 1.105084538E+00 1.689106226E-02 1.548065431E-02 1.080360357E-02 -3.682825016E-03 1.867037080E-02
 2.414674282E+00 1.104885340E+00 1.700920053E-02 1.558365673E-02 1.088817045E-02 -3.745765658E-03 1.879340969E-02
 2.409911394E+00 1.104690671E+00 1.712999307E-02 1.568726450E-02 1.097242441E-02 -3.808986163E-03 1.891640387E-02
 2.405148506E+00 1.104476810E+00 1.725382358E-02 1.579168998E-02 1.105715893E-02 -3.873452777E-03 1.904045604E-02
 2.400385380E+00 1.104246974E+00 1.737977751E-02 1.589680091E-02 1.114228740E-02 -3.938915208E-03 1.916540228E-02
 2.395622492E+00 1.104009748E+00 1.750221290E-02 1.600226574E-02 1.122750062E-02 -4.004322458E-03 1.929086819E-02
 2.390859365E+00 1.103780031E+00 1.762826741E-02 1.610736735E-02 1.131262630E-02 -4.069786519E-03 1.941579767E-02
 2.386096478E+00 1.103532434E+00 1.775053516E-02 1.621602476E-02 1.139778178E-02 -4.134192131E-03 1.954344474E-02
 2.381333590E+00 1.103270888E+00 1.786931790E-02 1.632733084E-02 1.148294192E-02 -4.197943490E-03 1.967310905E-02
 2.376570463E+00 1.103001118E+00 1.798456162E-02 1.643992029E-02 1.156805549E-02 -4.261751194E-03 1.980374381E-02
 2.371807575E+00 1.102741480E+00 1.810412109E-02 1.655094512E-02 1.165322587E-02 -4.325490445E-03 1.993319578E-02
 2.367044449E+00 1.102456331E+00 1.822498068E-02 1.666569896E-02 1.173932198E-02 -4.390694667E-03 2.006588131E-02
 2.362281561E+00 1.102153540E+00 1.834471896E-02 1.678294502E-02 1.182590332E-02 -4.456780851E-03 2.020078152E-02
 2.357518673E+00 1.101844430E+00 1.846155338E-02 1.690098085E-02 1.191246696E-02 -4.523023497E-03 2.033644542E-02
 2.352755547E+00 1.101543903E+00 1.858232915E-02 1.701794565E-02 1.199905481E-02 -4.589053802E-03 2.047106996E-02
 2.347992659E+00 1.101225138E+00 1.870059967E-02 1.713589951E-02 1.208617911E-02 -4.654452670E-03 2.060751617E-02
 2.343229532E+00 1.100891709E+00 1.881496795E-02 1.725456864E-02 1.217364054E-02 -4.719637800E-03 2.074530721E-02
 2.338466644E+00 1.100553513E+00 1.892702468E-02 1.737339608E-02 1.226117462E-02 -4.784901161E-03 2.088346891E-02
 2.333703756E+00 1.100222468E+00 1.904251799E-02 1.749198884E-02 1.234860066E-02 -4.850048106E-03 2.102108113E-02
 2.328940630E+00 1.099870086E+00 1.915993914E-02 1.761112548E-02 1.243754756E-02 -4.915798083E-03 2.116006427E-02
 2.324177742E+00 1.099500895E+00 1.927514188E-02 1.773026399E-02 1.252756268E-02 -4.981738515E-03 2.129974775E-02
 2.319414616E+00 1.099128604E+00 1.938880980E-02 1.784922928E-02 1.261775754E-02 -5.047608633E-03 2.143940330E-02
 2.314651728E+00 1.098761201E+00 1.950491779E-02 1.796847023E-02 1.270766743E-02 -5.113590043E-03 2.157910541E-02
 2.309888840E+00 1.098376751E+00 1.962070912E-02 1.808797196E-02 1.279830281E-02 -5.178851075E-03 2.171922475E-02
 2.305125713E+00 1.097975612E+00 1.973254047E-02 1.820746623E-02 1.288973261E-02 -5.243262276E-03 2.185946703E-02
 2.300362825E+00 1.097572327E+00 1.984332129E-02 1.832694001E-02 1.298127417E-02 -5.307522137E-03 2.199967951E-02
 2.295599699E+00 1.097172379E+00 1.995578408E-02 1.844644733E-02 1.307263784E-02 -5.372024141E-03 2.213993855E-02
 2.290836811E+00 1.096758604E+00 2.007082850E-02 1.856716722E-02 1.316495426E-02 -5.436912179E-03 2.228115872E-02
 2.286073923E+00 1.096328139E+00 2.018285543E-02 1.868852414E-02 1.325811818E-02 -5.501338281E-03 2.242277563E-02
 2.281310797E+00 1.095896721E+00 2.029422484E-02 1.880986243E-02 1.335130446E-02 -5.565662403E-03 2.256435715E-02
 2.276547909E+00 1.095466614E+00 2.040646784E-02 1.893122680E-02 1.344446093E-02 -5.630122032E-03 2.270598523E-02
 2.271784782E+00 1.095026374E+00 2.052072063E-02 1.905257814E-02 1.353753172E-02 -5.694095045E-03 2.284806594E-02
 2.267021894E+00 1.094567657E+00 2.063013799E-02 1.917429827E-02 1.363027561E-02 -5.757169798E-03 2.299054712E-02
 2.262259007E+00 1.094108224E+00 2.073915489E-02 1.929605938E-02 1.372298691E-02 -5.820230115E-03 2.313304506E-02
 2.257495880E+00 1.093648672E+00 2.084817179E-02 1.941782236E-02 1.381569821E-02 -5.883290432E-03 2.327554300E-02
 2.252732992E+00 1.093183041E+00 2.096118405E-02 1.954039745E-02 1.390876435E-02 -5.946535617E-03 2.341925167E-02
 2.247969866E+00 1.092695832E+00 2.106926963E-02 1.966543682E-02 1.400145330E-02 -6.009819452E-03 2.356515266E-02
 2.243206978E+00 1.092208385E+00 2.117724344E-02 1.979050040E-02 1.409413386E-02 -6.073103752E-03 2.371107042E-02
 2.238444090E+00 1.091720939E+00 2.128521726E-02 1.991556585E-02 1.418681350E-02 -6.136388052E-03 2.385698818E-02
 2.233680964E+00 1.091226697E+00 2.139578946E-02 2.004082687E-02 1.427964773E-02 -6.199197844E-03 2.400329523E-02
 2.228918076E+00 1.090711594E+00 2.150212415E-02 2.016809210E-02 1.437238231E-02 -6.261129398E-03 2.415133826E-02
 2.224154949E+00 1.090196490E+00 2.160845883E-02 2.029535919E-02 1.446511690E-02 -6.323061418E-03 2.429937944E-02
 2.219392061E+00 1.089681387E+00 2.171479352E-02 2.042262442E-02 1.455785148E-02 -6.384992972E-03 2.444742247E-02
 2.214628935E+00 1.089163303E+00 2.182239853E-02 2.054974437E-02 1.465069782E-02 -6.447033025E-03 2.459562942E-02
 2.209866047E+00 1.088633657E+00 2.192714997E-02 2.067669667E-02 1.474386267E-02 -6.509384606E-03 2.474482544E-02
 2.205103159E+00 1.088103890E+00 2.203190140E-02 2.080364898E-02 1.483702660E-02 -6.571736187E-03 2.489402145E-02
 2.200340033E+00 1.087574244E+00 2.213665470E-02 2.093060315E-02 1.493019052E-02 -6.634087767E-03 2.504321560E-02
 2.195577145E+00 1.087042928E+00 2.224136516E-02 2.105702274E-02 1.502335537E-02 -6.696357392E-03 2.519241720E-02
 2.190814018E+00 1.086492300E+00 2.234495990E-02 2.117764018E-02 1.511661988E-02 -6.757668220E-03 2.534177713E-02
 2.186051130E+00 1.085941553E+00 2.244855464E-02 2.129825763E-02 1.520988531E-02 -6.818979513E-03 2.549113706E-02
 2.181288242E+00 1.085390806E+00 2.255214937E-02 2.141887508E-02 1.530315075E-02 -6.880290806E-03 2.564049698E-02
 2.176525116E+00 1.084838748E+00 2.265539020E-02 2.153935283E-02 1.539643202E-02 -6.941552740E-03 2.578993514E-02
 2.171762228E+00 1.084266782E+00 2.275532484E-02 2.165932953E-02 1.549048070E-02 -7.003074978E-03 2.594284713E-02
 2.166999102E+00 1.083697677E+00 2.285611071E-02 2.177957259E-02 1.558455080E-02 -7.064784411E-03 2.609590814E-02
 2.162236214E+00 1.083128572E+00 2.295689844E-02 2.189981565E-02 1.567862183E-02 -7.126493845E-03 2.624896728E-02
 2.157473326E+00 1.082558155E+00 2.305738442E-02 2.201999910E-02 1.577270776E-02 -7.188164629E-03 2.640208043E-02
 2.152710199E+00 1.081953168E+00 2.315532416E-02 2.213961445E-02 1.586715877E-02 -7.248707116E-03 2.655681595E-02
 2.147947311E+00 1.081342578E+00 2.325518243E-02 2.226088196E-02 1.596131548E-02 -7.309526205E-03 2.671241388E-02
 2.143184185E+00 1.080731988E+00 2.335504256E-02 2.238215134E-02 1.605547406E-02 -7.370345760E-03 2.686800994E-02
 2.138421297E+00 1.080121160E+00 2.345477603E-02 2.250328287E-02 1.614966430E-02 -7.431115024E-03 2.702357247E-02
 2.133658409E+00 1.079503775E+00 2.355212718E-02 2.262058295E-02 1.624546573E-02 -7.490292657E-03 2.717850730E-02
 2.128895283E+00 1.078883648E+00 2.365086041E-02 2.273957804E-02 1.634171419E-02 -7.549700327E-03 2.733471617E-02
 2.124132395E+00 1.078263521E+00 2.374996990E-02 2.285945415E-02 1.643774658E-02 -7.609387860E-03 2.749125846E-02
 2.119369268E+00 1.077643275E+00 2.384907193E-02 2.297931351E-02 1.653378457E-02 -7.669070270E-03 2.764779702E-02
 2.114606380E+00 1.077021837E+00 2.394679561E-02 2.309382893E-02 1.663122512E-02 -7.727009244E-03 2.780236676E-02
 2.109843493E+00 1.076392055E+00 2.404762618E-02 2.320446819E-02 1.672995090E-02 -7.783577777E-03 2.795579098E-02
 2.105080366E+00 1.075764656E+00 2.415097691E-02 2.331564762E-02 1.682820171E-02 -7.840479724E-03 2.810947597E-02
 2.100317478E+00 1.075137377E+00 2.425432950E-02 2.342682704E-02 1.692645252E-02 -7.897381671E-03 2.826316096E-02
