##################################################################################
#
# Institution : Professur fuer Stroemungsmechanik (PfS), 
#               Helmut-Schmidt-Universitaet Hamburg (HSU)                
#
# Author      : Michael Breuer 
#
# E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
#
# Test Case   : 2D Periodic Hill Case
#
# Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
#                 3-D finite volume,
#                 Curvilinear body-fitted coordinate system,
#                 Non-staggered (cell-centered) grid arrangement,
#                 Block-structured grids 
#                 Spatial discretization:  central, second-order accurate
#                 Temporal discretization: Predictor-corrector scheme based on 
#                                          low-storage Runge-Kutta scheme, 
#                                          second-order accurate
# 
# Case        : 7   (Re = 5600, LES) 
#
# Please refer to               
#
#          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
#          Flow over Periodic Hills - Numerical and Experimental Study in
#          a Wide Range of Reynolds Numbers, 
#          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
#          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
#
#          for further details. 
#
###################################################################################
#
#   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
#
 2.643516302E+00 9.652638435E-01 -3.291968605E-04 1.354646683E-02 5.743139889E-03 -5.500682528E-05 1.408158895E-02
 2.637327433E+00 9.661769867E-01 -4.017651663E-04 1.355716772E-02 5.794260185E-03 -1.208317990E-04 1.410233509E-02
 2.631138802E+00 9.670900702E-01 -4.743334721E-04 1.356786862E-02 5.845380016E-03 -1.866567618E-04 1.412308030E-02
 2.624949932E+00 9.679498076E-01 -5.484149442E-04 1.358311530E-02 5.896586459E-03 -2.517784014E-04 1.414689329E-02
 2.618761301E+00 9.687008858E-01 -6.204030942E-04 1.360833179E-02 5.948072299E-03 -3.157230967E-04 1.417709701E-02
 2.612572432E+00 9.694519639E-01 -6.922998582E-04 1.363356691E-02 5.999558605E-03 -3.796730307E-04 1.420730352E-02
 2.606383801E+00 9.701631665E-01 -7.653676439E-04 1.366182230E-02 6.051498931E-03 -4.423996434E-04 1.423999388E-02
 2.600194931E+00 9.707682729E-01 -8.336819592E-04 1.369954180E-02 6.104650442E-03 -5.024743150E-04 1.427942235E-02
 2.594006300E+00 9.713727832E-01 -9.008261259E-04 1.373750903E-02 6.157774478E-03 -5.627144128E-04 1.431885827E-02
 2.587817430E+00 9.719786048E-01 -9.707163554E-04 1.377489325E-02 6.210962310E-03 -6.225662073E-04 1.435827743E-02
 2.581628561E+00 9.724332690E-01 -1.039500581E-03 1.382474415E-02 6.264687050E-03 -6.804249715E-04 1.440753229E-02
 2.575439930E+00 9.728849530E-01 -1.106870826E-03 1.387493778E-02 6.318398286E-03 -7.385244244E-04 1.445696969E-02
 2.569251060E+00 9.733379483E-01 -1.175999758E-03 1.392489765E-02 6.372134667E-03 -7.962898235E-04 1.450633444E-02
 2.563062429E+00 9.737280011E-01 -1.243502251E-03 1.397875044E-02 6.426364183E-03 -8.532291395E-04 1.455981657E-02
 2.556873560E+00 9.740443826E-01 -1.308774925E-03 1.403718628E-02 6.481163669E-03 -9.092676919E-04 1.461811736E-02
 2.550684929E+00 9.743615389E-01 -1.375133987E-03 1.409557927E-02 6.535953842E-03 -9.651815635E-04 1.467635855E-02
 2.544496059E+00 9.746784568E-01 -1.441174885E-03 1.415398438E-02 6.590746809E-03 -1.021131873E-03 1.473461743E-02
 2.538307428E+00 9.749078751E-01 -1.506546978E-03 1.421604212E-02 6.646819878E-03 -1.076570130E-03 1.479834504E-02
 2.532118559E+00 9.750995636E-01 -1.572717447E-03 1.427977905E-02 6.703398190E-03 -1.131696627E-03 1.486447081E-02
 2.525929928E+00 9.752924442E-01 -1.641235431E-03 1.434370037E-02 6.759860087E-03 -1.186633250E-03 1.493061986E-02
 2.519741058E+00 9.754842520E-01 -1.707625459E-03 1.440745499E-02 6.816427689E-03 -1.241741935E-03 1.499674749E-02
 2.513552427E+00 9.756044149E-01 -1.770017087E-03 1.447346434E-02 6.874966435E-03 -1.295518363E-03 1.506731007E-02
 2.507363558E+00 9.756942987E-01 -1.833395800E-03 1.454059407E-02 6.934222765E-03 -1.348410035E-03 1.513984054E-02
 2.501174927E+00 9.757844210E-01 -1.897352282E-03 1.460775081E-02 6.993448827E-03 -1.401236397E-03 1.521237846E-02
 2.494986057E+00 9.758745432E-01 -1.961308764E-03 1.467490848E-02 7.052674424E-03 -1.454062876E-03 1.528491639E-02
 2.488797426E+00 9.759228826E-01 -2.023287350E-03 1.474546175E-02 7.112862542E-03 -1.506542903E-03 1.536105108E-02
 2.482608557E+00 9.759252071E-01 -2.086571418E-03 1.481964160E-02 7.174082566E-03 -1.558207790E-03 1.544117741E-02
 2.476419926E+00 9.759284854E-01 -2.150887623E-03 1.489541493E-02 7.236320060E-03 -1.612758497E-03 1.552296896E-02
 2.470231056E+00 9.759323597E-01 -2.215783810E-03 1.497208234E-02 7.299129851E-03 -1.668930985E-03 1.560569555E-02
 2.464042187E+00 9.759332538E-01 -2.281785244E-03 1.504905801E-02 7.361999713E-03 -1.725217327E-03 1.568854414E-02
 2.457853556E+00 9.758461714E-01 -2.346633701E-03 1.513699349E-02 7.425632793E-03 -1.780209015E-03 1.577868685E-02
 2.451664686E+00 9.757604599E-01 -2.410395304E-03 1.522495691E-02 7.489235140E-03 -1.835033181E-03 1.586889289E-02
 2.445476055E+00 9.756748080E-01 -2.474156674E-03 1.531291939E-02 7.552837487E-03 -1.889857231E-03 1.595909894E-02
 2.439287186E+00 9.755872488E-01 -2.539334353E-03 1.540084649E-02 7.616480347E-03 -1.944899559E-03 1.604922116E-02
 2.433098555E+00 9.754631519E-01 -2.605549991E-03 1.549186837E-02 7.680443116E-03 -1.999964006E-03 1.614109613E-02
 2.426909685E+00 9.752776027E-01 -2.671289025E-03 1.558840089E-02 7.744906470E-03 -2.054711571E-03 1.623619534E-02
 2.420721054E+00 9.750935435E-01 -2.735946793E-03 1.568485424E-02 7.809401955E-03 -2.109327354E-03 1.633134671E-02
 2.414532185E+00 9.749085307E-01 -2.801318886E-03 1.578136161E-02 7.873876020E-03 -2.164030215E-03 1.642646268E-02
 2.408343554E+00 9.747216702E-01 -2.868060721E-03 1.587796584E-02 7.938308641E-03 -2.218900248E-03 1.652151346E-02
 2.402154684E+00 9.744752049E-01 -2.934559248E-03 1.597675309E-02 8.003069088E-03 -2.274477389E-03 1.661908627E-02
 2.395966053E+00 9.741741419E-01 -3.000835190E-03 1.607753709E-02 8.068128489E-03 -2.330702497E-03 1.671897061E-02
 2.389777184E+00 9.738715887E-01 -3.068209160E-03 1.617823169E-02 8.133320138E-03 -2.387007698E-03 1.681867614E-02
 2.383588552E+00 9.735680223E-01 -3.136337968E-03 1.627886109E-02 8.198602125E-03 -2.443367848E-03 1.691826060E-02
 2.377399683E+00 9.732658267E-01 -3.203444183E-03 1.637957618E-02 8.263762109E-03 -2.499653492E-03 1.701800898E-02
 2.371211052E+00 9.729105830E-01 -3.272096626E-03 1.648471877E-02 8.328205906E-03 -2.557026222E-03 1.712173223E-02
 2.365022182E+00 9.725052118E-01 -3.342961194E-03 1.659377851E-02 8.392122574E-03 -2.615497215E-03 1.722903736E-02
 2.358833313E+00 9.720982313E-01 -3.415306099E-03 1.670246758E-02 8.456295356E-03 -2.674135845E-03 1.733613573E-02
 2.352644682E+00 9.716911912E-01 -3.487651004E-03 1.681115851E-02 8.520469069E-03 -2.732774708E-03 1.744323596E-02
 2.346455812E+00 9.712842107E-01 -3.559996141E-03 1.691984758E-02 8.584642783E-03 -2.791413339E-03 1.755033620E-02
 2.340267181E+00 9.708480835E-01 -3.631707514E-03 1.703107543E-02 8.649246767E-03 -2.850158140E-03 1.765982993E-02
 2.334078312E+00 9.703642726E-01 -3.704619827E-03 1.714552939E-02 8.714144118E-03 -2.907688264E-03 1.777242869E-02
 2.327889681E+00 9.698901176E-01 -3.775809659E-03 1.725745387E-02 8.777766488E-03 -2.960518235E-03 1.788321882E-02
 2.321700811E+00 9.694160223E-01 -3.846999491E-03 1.736938022E-02 8.841388859E-03 -3.013348207E-03 1.799400710E-02
 2.315512180E+00 9.689419270E-01 -3.918189090E-03 1.748130471E-02 8.905010298E-03 -3.066178178E-03 1.810479537E-02
 2.309323311E+00 9.684612155E-01 -3.991906997E-03 1.759343036E-02 8.968770504E-03 -3.118321300E-03 1.821606793E-02
 2.303134680E+00 9.679173827E-01 -4.063282628E-03 1.770690084E-02 9.034864604E-03 -3.170892829E-03 1.833002642E-02
 2.296945810E+00 9.673712850E-01 -4.132953472E-03 1.782038622E-02 9.101213887E-03 -3.223867854E-03 1.844404265E-02
 2.290757179E+00 9.668248296E-01 -4.202266689E-03 1.793387346E-02 9.167617187E-03 -3.276927164E-03 1.855807193E-02
 2.284568310E+00 9.662811160E-01 -4.273776431E-03 1.804734394E-02 9.233690798E-03 -3.329467028E-03 1.867202669E-02
 2.278379679E+00 9.657389522E-01 -4.346487578E-03 1.816080511E-02 9.299584664E-03 -3.381722607E-03 1.878593862E-02
 2.272190809E+00 9.651367664E-01 -4.421921447E-03 1.827959158E-02 9.366742335E-03 -3.437024308E-03 1.890552416E-02
 2.266002178E+00 9.645203948E-01 -4.497997463E-03 1.839963533E-02 9.434197098E-03 -3.493044758E-03 1.902644895E-02
 2.259813309E+00 9.639058113E-01 -4.575266503E-03 1.851919480E-02 9.501522407E-03 -3.548785811E-03 1.914709434E-02
 2.253624439E+00 9.632921815E-01 -4.653180484E-03 1.863849349E-02 9.568776935E-03 -3.604376223E-03 1.926759072E-02
 2.247435808E+00 9.626777172E-01 -4.730564076E-03 1.875800639E-02 9.636089206E-03 -3.660090733E-03 1.938821189E-02
 2.241246939E+00 9.620346427E-01 -4.807108082E-03 1.888287626E-02 9.703160264E-03 -3.715081140E-03 1.951240003E-02
 2.235058308E+00 9.613564014E-01 -4.882892128E-03 1.901428960E-02 9.769898839E-03 -3.769114381E-03 1.964096539E-02
 2.228869438E+00 9.606823921E-01 -4.961523227E-03 1.914462261E-02 9.836307727E-03 -3.822558327E-03 1.976902969E-02
 2.222680807E+00 9.600084424E-01 -5.040154327E-03 1.927495748E-02 9.902716614E-03 -3.876002040E-03 1.989709400E-02
 2.216491938E+00 9.593344331E-01 -5.118785426E-03 1.940529048E-02 9.969125502E-03 -3.929445986E-03 2.002516016E-02
 2.210303307E+00 9.586529732E-01 -5.196630489E-03 1.953678764E-02 1.003602426E-02 -3.983211238E-03 2.015385404E-02
 2.204114437E+00 9.579048157E-01 -5.278004333E-03 1.967748627E-02 1.010703202E-02 -4.037742037E-03 2.028791048E-02
 2.197925806E+00 9.571362138E-01 -5.362037104E-03 1.982224733E-02 1.017986983E-02 -4.098684993E-03 2.042426355E-02
 2.191736937E+00 9.563645720E-01 -5.446366034E-03 1.996759698E-02 1.025297772E-02 -4.160557408E-03 2.056094818E-02
 2.185548306E+00 9.555929303E-01 -5.530694965E-03 2.011294663E-02 1.032608561E-02 -4.222430289E-03 2.069763280E-02
 2.179359436E+00 9.548189044E-01 -5.616755690E-03 2.025833540E-02 1.039899979E-02 -4.284536466E-03 2.083420381E-02
 2.173170805E+00 9.539725780E-01 -5.703153089E-03 2.040763199E-02 1.047234423E-02 -4.347928800E-03 2.097442560E-02
 2.166981936E+00 9.531022906E-01 -5.788750947E-03 2.055836655E-02 1.054586843E-02 -4.411682952E-03 2.111599408E-02
 2.160793304E+00 9.522328973E-01 -5.873345770E-03 2.070930973E-02 1.061936002E-02 -4.475385416E-03 2.125767060E-02
 2.154604435E+00 9.513626099E-01 -5.958931986E-03 2.086004801E-02 1.069288421E-02 -4.539139103E-03 2.139923908E-02
 2.148415804E+00 9.504910111E-01 -6.046072580E-03 2.101046778E-02 1.076645870E-02 -4.602973349E-03 2.154063620E-02
 2.142226934E+00 9.495956898E-01 -6.137255114E-03 2.116312087E-02 1.084147952E-02 -4.669226240E-03 2.168538980E-02
 2.136038065E+00 9.486739039E-01 -6.232948508E-03 2.131826617E-02 1.091811247E-02 -4.738179035E-03 2.183388732E-02
 2.129849434E+00 9.477513433E-01 -6.329298019E-03 2.147335745E-02 1.099483576E-02 -4.807329271E-03 2.198228240E-02
 2.123660564E+00 9.468269944E-01 -6.427220535E-03 2.162832581E-02 1.107177697E-02 -4.876954481E-03 2.213042788E-02
 2.117471933E+00 9.459039569E-01 -6.524010561E-03 2.178338170E-02 1.114856172E-02 -4.946237896E-03 2.227875404E-02
 2.111283064E+00 9.449522495E-01 -6.619455758E-03 2.194055542E-02 1.122540701E-02 -5.015162751E-03 2.242976055E-02
 2.105094433E+00 9.439334273E-01 -6.712294184E-03 2.210273780E-02 1.130230445E-02 -5.083318800E-03 2.258687466E-02
 2.098905563E+00 9.429115057E-01 -6.807661150E-03 2.226545848E-02 1.137875393E-02 -5.151785910E-03 2.274346538E-02
 2.092716932E+00 9.418895841E-01 -6.903027650E-03 2.242817916E-02 1.145520341E-02 -5.220253021E-03 2.290005609E-02
 2.086528063E+00 9.408676624E-01 -6.998394616E-03 2.259089984E-02 1.153165288E-02 -5.288719665E-03 2.305664681E-02
 2.080339432E+00 9.398382902E-01 -7.095033303E-03 2.275581658E-02 1.160929911E-02 -5.358439405E-03 2.321613207E-02
 2.074150562E+00 9.388186336E-01 -7.194373291E-03 2.292247489E-02 1.168836467E-02 -5.425421987E-03 2.338155173E-02
 2.067961931E+00 9.378086925E-01 -7.292791735E-03 2.308776043E-02 1.176690124E-02 -5.490436219E-03 2.354640141E-02
 2.061773062E+00 9.367988110E-01 -7.391209714E-03 2.325304598E-02 1.184543874E-02 -5.555450451E-03 2.371124923E-02
 2.055584431E+00 9.357904196E-01 -7.490552962E-03 2.341828682E-02 1.192386169E-02 -5.620397627E-03 2.387601696E-02
 2.049395561E+00 9.347521663E-01 -7.591464091E-03 2.358610556E-02 1.200159732E-02 -5.684470758E-03 2.404200844E-02
 2.043206930E+00 9.336566329E-01 -7.690355647E-03 2.375846170E-02 1.207875181E-02 -5.747421179E-03 2.421044745E-02
 2.037018061E+00 9.325576425E-01 -7.787556387E-03 2.393123880E-02 1.215596590E-02 -5.810750183E-03 2.437878400E-02
 2.030829191E+00 9.314610958E-01 -7.885949686E-03 2.410371974E-02 1.223313902E-02 -5.873812363E-03 2.454719320E-02
 2.024640560E+00 9.303678870E-01 -7.985929959E-03 2.427580394E-02 1.231025532E-02 -5.936519708E-03 2.471569739E-02
 2.018451691E+00 9.292432070E-01 -8.090816438E-03 2.445326187E-02 1.239349693E-02 -5.999896210E-03 2.488747612E-02
 2.012263060E+00 9.281030297E-01 -8.198133670E-03 2.463338152E-02 1.247977372E-02 -6.063603796E-03 2.506087720E-02
 2.006074190E+00 9.269655347E-01 -8.307336830E-03 2.481282316E-02 1.256643329E-02 -6.127099507E-03 2.523439191E-02
 1.999885559E+00 9.258289337E-01 -8.417104371E-03 2.499206364E-02 1.265320741E-02 -6.190531421E-03 2.540794387E-02
 1.993696809E+00 9.246907830E-01 -8.525857702E-03 2.517166734E-02 1.273977477E-02 -6.254077889E-03 2.558143064E-02
 1.987508059E+00 9.235395193E-01 -8.630123921E-03 2.535550110E-02 1.282318868E-02 -6.316867191E-03 2.575644106E-02
 1.981319308E+00 9.223828912E-01 -8.734089322E-03 2.554200776E-02 1.290458348E-02 -6.378922146E-03 2.593214251E-02
 1.975130439E+00 9.212275743E-01 -8.839697577E-03 2.572890371E-02 1.298566815E-02 -6.440700032E-03 2.610776387E-02
 1.968941689E+00 9.200722575E-01 -8.945305832E-03 2.591579780E-02 1.306675281E-02 -6.502477918E-03 2.628338523E-02
 1.962752938E+00 9.189169407E-01 -9.050913155E-03 2.610269189E-02 1.314783748E-02 -6.564255804E-03 2.645900659E-02
 1.956564188E+00 9.177026153E-01 -9.162706323E-03 2.629513107E-02 1.323247794E-02 -6.636193022E-03 2.663902566E-02
 1.950375438E+00 9.164490104E-01 -9.281571023E-03 2.648646571E-02 1.332183369E-02 -6.713956594E-03 2.682697773E-02
 1.944186687E+00 9.151954055E-01 -9.400365874E-03 2.667777054E-02 1.341120061E-02 -6.791702937E-03 2.701493539E-02
 1.937997937E+00 9.139418006E-01 -9.519161656E-03 2.686907537E-02 1.350056659E-02 -6.869449746E-03 2.720289491E-02
 1.931809187E+00 9.126875997E-01 -9.638982825E-03 2.706081979E-02 1.358977985E-02 -6.947448477E-03 2.739075758E-02
 1.925620437E+00 9.114316106E-01 -9.761881083E-03 2.725388110E-02 1.367853303E-02 -7.026202045E-03 2.757833339E-02
 1.919431686E+00 9.101727009E-01 -9.875570424E-03 2.744805627E-02 1.377167925E-02 -7.102368400E-03 2.777535841E-02
 1.913242936E+00 9.089132547E-01 -9.987637401E-03 2.764242701E-02 1.386559848E-02 -7.178079337E-03 2.797404677E-02
 1.907054186E+00 9.076538086E-01 -1.009971835E-02 2.783679590E-02 1.395951677E-02 -7.253788412E-03 2.817272767E-02
 1.900865436E+00 9.063944817E-01 -1.021298021E-02 2.803087421E-02 1.405327488E-02 -7.329376414E-03 2.837071940E-02
 1.894676685E+00 9.051351547E-01 -1.032624114E-02 2.822495252E-02 1.414703391E-02 -7.404964417E-03 2.856871113E-02
 1.888487935E+00 9.038209915E-01 -1.044907607E-02 2.843089029E-02 1.424270868E-02 -7.485587150E-03 2.877420746E-02
 1.882299185E+00 9.024416208E-01 -1.058330201E-02 2.865092829E-02 1.434066053E-02 -7.572193630E-03 2.898862399E-02
 1.876110435E+00 9.010635018E-01 -1.071980689E-02 2.887054905E-02 1.443840284E-02 -7.658539806E-03 2.920197323E-02
 1.869921684E+00 8.996853232E-01 -1.085631177E-02 2.909017168E-02 1.453614607E-02 -7.744885515E-03 2.941532061E-02
 1.863732815E+00 8.983072042E-01 -1.099281758E-02 2.930979431E-02 1.463388838E-02 -7.831231691E-03 2.962866798E-02
 1.857544065E+00 8.969235420E-01 -1.112843864E-02 2.953027003E-02 1.473168842E-02 -7.917790674E-03 2.984287776E-02
 1.851355314E+00 8.954982162E-01 -1.125699375E-02 2.975697629E-02 1.482944936E-02 -8.002539165E-03 3.006478772E-02
 1.845166564E+00 8.941133618E-01 -1.138296910E-02 2.997934818E-02 1.492583100E-02 -8.081185631E-03 3.028593771E-02
 1.838977814E+00 8.927284479E-01 -1.150894444E-02 3.020172194E-02 1.502221171E-02 -8.159832098E-03 3.050708771E-02
 1.832789063E+00 8.913435936E-01 -1.163491886E-02 3.042409383E-02 1.511859335E-02 -8.238479495E-03 3.072823957E-02
